#             |P|               []
   1.00086833e-02   6.00400000e-01
   3.43475016e-02   6.01160000e-01
   3.62136997e-02   6.00135000e-01
   3.48207999e-02   6.01173000e-01
   2.59871645e-02   6.00475000e-01
   2.53879912e-02   6.00715000e-01
   1.17274509e-02   6.00746000e-01
   2.20056443e-02   6.00517000e-01
   9.83525626e-03   5.99795000e-01
   3.17804569e-02   6.00846000e-01
   2.29551830e-02   6.00515000e-01
   1.65630466e-02   6.00648000e-01
   3.65699039e-02   6.01219000e-01
   3.36825955e-02   5.99935000e-01
   1.14317877e-03   5.99766000e-01
   1.00081716e-02   6.00241000e-01
   2.13394961e-02   6.00743000e-01
   1.83514538e-02   6.00132000e-01
   1.10993632e-02   6.00218000e-01
   6.24855783e-03   6.00215000e-01
   3.10906534e-02   6.00284000e-01
   3.27932079e-02   6.00514000e-01
   3.75754669e-02   6.00215000e-01
   1.36196368e-02   6.00581000e-01
   8.12762047e-03   5.99678000e-01
   8.72933052e-03   6.00404000e-01
   4.13460372e-02   6.00765000e-01
   2.87688327e-02   6.01279000e-01
   1.57858138e-02   6.00277000e-01
   1.76042774e-02   6.00451000e-01
   6.63682257e-03   6.00132000e-01
   2.21981386e-02   6.00797000e-01
   2.64329210e-02   5.99823000e-01
   4.06158302e-02   6.00216000e-01
   2.85617248e-02   6.00536000e-01
   2.07692459e-02   5.99867000e-01
   2.90052113e-02   6.00954000e-01
   2.27932271e-02   6.00818000e-01
   1.66967727e-02   6.00247000e-01
   2.40990408e-02   6.00705000e-01
   3.62807298e-02   6.00510000e-01
   1.88938165e-02   6.00258000e-01
   3.24989550e-02   6.00257000e-01
   2.33698461e-02   6.00410000e-01
   2.80831902e-02   6.00165000e-01
   3.25870060e-02   6.00328000e-01
   2.05974432e-02   6.00931000e-01
   3.72130139e-02   6.00274000e-01
   2.89367409e-02   6.00120000e-01
   2.80413978e-02   6.00629000e-01
   3.25843016e-02   6.00398000e-01
   3.21124221e-02   6.00063000e-01
   3.67514068e-02   6.00376000e-01
   5.65481430e-03   6.00520000e-01
   2.23679755e-02   6.00769000e-01
   5.17194682e-03   6.00472000e-01
   1.66554032e-02   6.00837000e-01
   3.80263926e-02   6.00405000e-01
   2.44160848e-02   6.00321000e-01
   2.89909970e-02   6.00467000e-01
   2.53564598e-02   6.00836000e-01
   1.72528598e-02   6.00288000e-01
   3.07144676e-02   6.00565000e-01
   2.22005651e-02   6.00432000e-01
   2.32887472e-02   6.00269000e-01
   1.40030169e-02   6.00309000e-01
   3.68935313e-02   6.00482000e-01
   3.67424793e-02   6.00489000e-01
   1.29752821e-02   6.01442000e-01
   1.86003806e-02   6.00432000e-01
   3.56554627e-02   6.01063000e-01
   3.24468554e-02   6.00076000e-01
   6.89337643e-03   6.00112000e-01
   6.72091107e-03   6.00404000e-01
   3.90109186e-02   6.00277000e-01
   2.71334425e-02   6.00091000e-01
   1.77355692e-02   6.00600000e-01
   3.04926237e-02   6.00274000e-01
   3.00687199e-02   6.01352000e-01
   2.83612264e-02   5.99813000e-01
   4.05083381e-02   6.00757000e-01
   1.50558221e-02   6.00485000e-01
   1.52185673e-02   6.01107000e-01
   2.12851551e-02   5.99754000e-01
   7.28318223e-03   5.99762000e-01
   2.70867295e-02   6.00720000e-01
   3.96374296e-02   6.00809000e-01
   1.32089490e-02   6.00894000e-01
   3.43394453e-02   6.00007000e-01
   2.94980903e-02   6.00830000e-01
   2.34490650e-02   6.00149000e-01
   2.03642358e-02   6.00106000e-01
   1.58383709e-02   6.00100000e-01
   1.07627100e-02   6.00442000e-01
   7.76031364e-03   5.99630000e-01
   4.19181607e-03   6.00535000e-01
   1.03189036e-02   5.99931000e-01
   3.27981490e-02   6.01158000e-01
   3.35683667e-02   6.00899000e-01
   1.28873409e-02   6.00605000e-01
   3.97785352e-02   6.00653000e-01
   3.52245570e-02   6.00415000e-01
   9.60674076e-03   6.00359000e-01
   2.12043066e-02   5.99476000e-01
   3.96567971e-02   6.00558000e-01
   3.36930647e-02   6.00011000e-01
   1.12908880e-02   6.00435000e-01
   3.15598047e-02   6.00576000e-01
   3.50052077e-02   6.00521000e-01
   3.29622844e-02   6.00098000e-01
   1.98373580e-02   5.99971000e-01
   3.27955377e-02   6.00288000e-01
   3.68806960e-02   6.00398000e-01
   3.27377501e-02   6.00990000e-01
   2.31712379e-02   6.00159000e-01
   9.60397749e-03   6.00197000e-01
   1.22853635e-02   6.00396000e-01
   1.29207476e-02   5.99942000e-01
   1.72993126e-02   6.00229000e-01
   3.83844929e-02   6.00951000e-01
   3.27323362e-02   6.00167000e-01
   8.65781812e-03   6.00447000e-01
   2.21643141e-02   6.00103000e-01
   8.44704449e-03   6.00501000e-01
   2.61313454e-02   6.00861000e-01
   4.93538543e-03   6.00159000e-01
   8.39926974e-03   6.00088000e-01
   4.60850008e-03   5.99656000e-01
   2.12430757e-02   6.00724000e-01
   2.91546916e-02   6.00348000e-01
   3.40351362e-02   5.99823000e-01
   2.60037369e-02   6.00162000e-01
   2.43319953e-02   6.00570000e-01
   2.21421494e-02   6.00937000e-01
   4.76069156e-03   5.99733000e-01
   7.60973357e-03   6.00866000e-01
   2.83666075e-02   6.00437000e-01
   1.96117255e-02   6.00216000e-01
   3.22028678e-02   6.00357000e-01
   2.35102404e-02   5.99724000e-01
   1.97087551e-02   6.00666000e-01
   3.75603448e-02   6.00715000e-01
   3.88438377e-02   6.00248000e-01
   3.55012223e-02   6.00693000e-01
   1.96458214e-02   6.00639000e-01
   1.19852297e-02   6.00059000e-01
   2.54541076e-02   6.00651000e-01
   3.07962611e-02   6.00652000e-01
   9.40413167e-03   6.00068000e-01
   1.63859079e-02   6.00592000e-01
   2.75437632e-02   6.00786000e-01
   1.92925130e-02   5.99851000e-01
   2.37201795e-02   6.00105000e-01
   2.65242635e-02   6.00901000e-01
   4.01443678e-02   5.99829000e-01
   4.03753380e-02   6.01086000e-01
   3.49213946e-02   6.01105000e-01
   3.80750029e-02   6.01032000e-01
   1.96602064e-02   5.99660000e-01
   3.83527301e-02   5.99899000e-01
   2.87275398e-02   6.01006000e-01
   2.21848010e-02   5.99367000e-01
   3.47687223e-02   6.00177000e-01
   2.25610567e-02   6.00110000e-01
   3.32180778e-02   6.00575000e-01
   3.24158594e-02   6.00498000e-01
   2.60531008e-02   6.00915000e-01
   3.19265184e-02   6.00906000e-01
   3.30739942e-02   6.01009000e-01
   2.57046771e-02   6.01182000e-01
   3.54836850e-02   6.00007000e-01
   3.73949710e-02   5.99832000e-01
   2.42184792e-02   6.00773000e-01
   7.52948972e-03   6.00243000e-01
   2.20761344e-02   6.00437000e-01
   6.45679070e-03   6.00381000e-01
   1.95695804e-02   6.00012000e-01
   2.74442698e-02   6.00202000e-01
   1.19349728e-02   6.00169000e-01
   2.42866061e-02   6.00265000e-01
   1.01885631e-02   6.00517000e-01
   5.31069467e-03   6.00230000e-01
   1.26710109e-02   6.00948000e-01
   3.46238001e-02   6.00582000e-01
   8.31196658e-03   6.00261000e-01
   2.33766863e-02   6.00831000e-01
   3.03038696e-03   6.00271000e-01
   2.57482719e-02   6.00868000e-01
   3.41340623e-02   6.00330000e-01
   3.47024529e-02   5.99811000e-01
   1.02241729e-02   6.00100000e-01
   3.98323574e-02   6.01373000e-01
   3.62262179e-02   6.00551000e-01
   2.94831929e-02   6.01536000e-01
   2.12079307e-02   6.00804000e-01
   2.95842474e-02   5.99987000e-01
   3.55031061e-02   6.00844000e-01
   3.14164188e-02   6.00862000e-01
   6.37268104e-03   6.00263000e-01
   2.40089791e-02   6.00861000e-01
   1.24525827e-02   5.99818000e-01
   1.66908728e-02   6.00109000e-01
   2.75185207e-02   6.00564000e-01
   3.24678069e-02   6.00278000e-01
   5.37695295e-03   5.99783000e-01
   2.76812230e-02   6.00735000e-01
   1.54910049e-02   6.00529000e-01
   3.28861649e-02   6.00446000e-01
   2.66313974e-02   6.00586000e-01
   2.94945885e-02   6.00681000e-01
   2.80381697e-02   6.00446000e-01
   8.00576823e-03   6.00579000e-01
   9.28593178e-03   6.00288000e-01
   3.06031566e-02   5.99979000e-01
   3.03634086e-02   6.01217000e-01
   3.04584284e-02   6.00115000e-01
   1.13451141e-02   6.00671000e-01
   7.83446852e-03   6.00326000e-01
   1.63600623e-02   6.00256000e-01
   2.84759989e-02   6.00208000e-01
   2.68051405e-02   6.00153000e-01
   6.88994465e-03   6.00823000e-01
   1.88550895e-02   6.00187000e-01
   1.83698722e-02   6.00310000e-01
   1.98930236e-02   6.00889000e-01
   2.55944919e-02   6.00710000e-01
   3.84717673e-02   6.00412000e-01
   3.37062065e-02   6.01256000e-01
   2.91071899e-02   5.99760000e-01
   3.55233141e-02   6.00394000e-01
   3.02039510e-02   6.01121000e-01
   3.33037066e-02   6.00312000e-01
   2.94696108e-02   6.00451000e-01
   1.81421786e-02   5.99775000e-01
   4.05221465e-02   5.99609000e-01
   3.24100528e-02   6.00539000e-01
   1.03632415e-02   6.00575000e-01
   2.46702911e-02   6.00630000e-01
   3.43826121e-02   6.00421000e-01
   1.84500916e-02   6.00807000e-01
   4.06887868e-02   6.00109000e-01
   5.91326826e-03   5.99947000e-01
   7.51410240e-03   5.99941000e-01
   1.38862407e-02   6.00655000e-01
   1.17998524e-02   6.00731000e-01
   3.20972748e-02   6.00945000e-01
   2.09605466e-03   5.98973000e-01
   1.22428074e-02   6.00848000e-01
   8.65329384e-03   6.00233000e-01
   3.48446755e-02   6.00476000e-01
   3.76107899e-02   6.00468000e-01
   2.50076843e-02   5.99886000e-01
   2.52277652e-02   6.00805000e-01
   3.05618953e-02   5.99975000e-01
   6.68769169e-03   6.00592000e-01
   2.98074378e-02   6.00373000e-01
   3.22664313e-03   6.00198000e-01
   3.21623869e-02   6.00780000e-01
   4.36506549e-02   6.00461000e-01
   2.26641631e-02   6.00448000e-01
   1.73794811e-02   6.00765000e-01
   2.51068844e-02   5.99858000e-01
   2.87037188e-02   6.00139000e-01
   1.94572960e-02   6.00178000e-01
   5.96056085e-03   6.00049000e-01
   1.39128375e-02   6.00408000e-01
   3.47483645e-02   6.00726000e-01
   2.13869239e-02   6.00457000e-01
   3.43362635e-02   6.00614000e-01
   3.31435991e-02   6.00108000e-01
   2.67032751e-02   6.00435000e-01
   3.69239584e-02   6.01041000e-01
   1.78987714e-02   6.00853000e-01
   3.50197487e-02   6.00736000e-01
   1.93316459e-02   6.00724000e-01
   9.59738139e-03   5.99988000e-01
   1.01628131e-02   6.00488000e-01
   3.48752995e-02   6.00829000e-01
   2.93386445e-03   5.99923000e-01
   2.70518559e-02   6.00634000e-01
   1.87746739e-02   6.00190000e-01
   2.03536506e-02   6.00420000e-01
   1.42268266e-02   6.00138000e-01
   3.26442997e-02   6.00817000e-01
   1.26489676e-02   6.00384000e-01
   3.42672411e-02   6.00331000e-01
   3.23869901e-02   6.00635000e-01
   2.71492460e-02   6.00609000e-01
   1.11059576e-02   6.00705000e-01
   3.97202073e-02   6.01131000e-01
   3.86229890e-02   6.01087000e-01
   1.93682595e-02   6.00208000e-01
   3.82614007e-02   6.00355000e-01
   2.60589016e-02   6.00375000e-01
   1.98990988e-02   6.00719000e-01
   7.99331546e-03   6.00543000e-01
   6.04230424e-03   5.99746000e-01
   2.95894427e-02   6.00309000e-01
   3.08589529e-02   6.00127000e-01
   2.45688790e-02   6.00410000e-01
   3.89396155e-02   6.00292000e-01
   1.55894002e-02   6.00213000e-01
   1.03171908e-02   6.00258000e-01
   4.24689935e-02   6.00512000e-01
   3.82746898e-02   5.99920000e-01
   4.60453711e-02   5.99866000e-01
   3.63459153e-02   6.00108000e-01
   3.81165995e-02   6.01140000e-01
   3.45887821e-02   6.00775000e-01
   3.53845371e-02   5.99973000e-01
   8.69560660e-03   6.00714000e-01
   1.86796711e-02   5.99925000e-01
   2.47209751e-02   6.00687000e-01
   9.92564149e-03   6.00065000e-01
   3.62699979e-02   6.00283000e-01
   3.33085894e-02   6.00649000e-01
   7.88692780e-03   6.00555000e-01
   2.90052005e-02   6.00258000e-01
   8.94064139e-03   5.99922000e-01
   1.14585959e-02   6.00237000e-01
   1.56905236e-02   5.99876000e-01
   4.17011688e-02   6.00405000e-01
   2.05022265e-02   6.00162000e-01
   1.87250386e-02   5.99466000e-01
   2.65848250e-02   6.00462000e-01
   3.70359169e-02   6.00955000e-01
   2.22693674e-02   6.00157000e-01
   1.54455264e-02   6.00158000e-01
   3.01375061e-02   6.00192000e-01
   2.41186733e-02   6.00683000e-01
   3.14753987e-02   5.99568000e-01
   4.04079986e-02   6.00213000e-01
   2.73555513e-02   6.00712000e-01
   1.25827722e-02   6.00552000e-01
   9.17461687e-03   6.01044000e-01
   5.10222212e-03   6.00867000e-01
   1.75844804e-02   6.00992000e-01
   3.40552339e-02   6.01382000e-01
   3.76016391e-02   6.00026000e-01
   3.68762176e-02   6.00271000e-01
   3.73781125e-02   6.00124000e-01
   3.41176384e-02   6.00400000e-01
   3.90113967e-02   6.00582000e-01
   1.99148575e-02   6.00291000e-01
   4.33555288e-03   6.00460000e-01
   6.61123957e-03   6.01010000e-01
   3.65377976e-03   6.00595000e-01
   7.50880215e-03   6.00497000e-01
   3.36110715e-02   6.00087000e-01
   1.12756718e-02   6.00194000e-01
   3.99138886e-02   6.00852000e-01
   2.37966941e-02   6.01005000e-01
   4.19293082e-02   6.00172000e-01
   1.01133261e-02   5.99928000e-01
   2.94389227e-02   6.00256000e-01
   1.22280987e-02   6.00943000e-01
   2.68988639e-02   6.00843000e-01
   2.50647397e-02   6.00839000e-01
   3.09655121e-02   6.00542000e-01
   9.01552235e-03   6.00062000e-01
   2.93922098e-02   6.00533000e-01
   1.95893824e-02   6.00650000e-01
   4.08949814e-03   6.00977000e-01
   1.08853614e-02   6.00587000e-01
   1.01451590e-03   6.00833000e-01
   9.42801193e-03   6.00694000e-01
   2.58739830e-02   6.00679000e-01
   2.40404276e-02   6.00914000e-01
   7.97217344e-03   6.00456000e-01
   2.27210580e-02   6.00343000e-01
   3.34823149e-02   6.00301000e-01
   4.39138111e-02   6.00854000e-01
   3.82623517e-02   6.00292000e-01
   3.18690508e-02   6.00411000e-01
   4.02174559e-02   6.01028000e-01
   3.72582508e-02   6.00177000e-01
   1.40156423e-02   6.00080000e-01
   8.27422244e-03   6.00460000e-01
   3.57535599e-02   6.00698000e-01
   1.52018812e-02   5.99952000e-01
   3.87076899e-02   6.00579000e-01
   3.79580455e-02   6.00764000e-01
   4.53214140e-03   6.00182000e-01
   1.02149670e-02   6.00349000e-01
   2.25251025e-02   6.00725000e-01
   3.75819453e-02   6.00325000e-01
   2.33657636e-02   6.00756000e-01
   3.88228074e-02   6.01642000e-01
   2.90259615e-02   6.00741000e-01
   3.12836575e-02   6.00457000e-01
   2.03582627e-02   6.00088000e-01
   2.04043460e-02   6.00097000e-01
   2.47179901e-02   6.00404000e-01
   3.84516511e-02   6.00769000e-01
   3.88131772e-02   6.00545000e-01
   9.85139099e-03   6.00424000e-01
   1.04184818e-02   6.00109000e-01
   2.18898737e-02   5.99877000e-01
   1.85118265e-02   6.00168000e-01
   3.26090896e-02   6.00231000e-01
   3.76657056e-02   6.00767000e-01
   1.93374569e-02   6.00701000e-01
   2.04114521e-02   5.99646000e-01
   3.06630075e-02   6.00325000e-01
   1.04956514e-02   6.00188000e-01
   1.04874668e-02   6.00623000e-01
   3.29089065e-02   6.00920000e-01
   1.48217998e-02   6.00720000e-01
   3.01839730e-02   6.00599000e-01
   1.75535363e-02   6.00739000e-01
   3.33718868e-02   6.00185000e-01
   2.04113439e-02   6.00743000e-01
   1.49093206e-02   6.00513000e-01
   4.26980083e-02   6.00687000e-01
   4.02363332e-02   6.00593000e-01
   3.57399095e-02   6.00578000e-01
   1.57505962e-02   6.00284000e-01
   1.83069573e-02   6.00204000e-01
   1.23012876e-02   6.00421000e-01
   3.48593472e-02   6.00247000e-01
   3.82398440e-02   6.00301000e-01
   1.94376823e-02   5.99698000e-01
   7.94377148e-03   6.00197000e-01
   3.17376278e-02   6.00310000e-01
   1.89520382e-02   6.01006000e-01
   1.22153099e-02   6.00580000e-01
   2.83343306e-02   6.00449000e-01
   9.85557044e-03   6.00371000e-01
   1.93358628e-02   6.00514000e-01
   1.39922137e-02   6.00845000e-01
   3.60420572e-02   6.00869000e-01
   3.91870075e-02   6.01004000e-01
   1.47238516e-02   6.00147000e-01
   1.22803392e-02   6.00714000e-01
   3.06011037e-02   5.99912000e-01
   2.60045248e-02   6.00676000e-01
   3.14650041e-02   6.00187000e-01
   2.55452373e-02   6.00151000e-01
   1.86356134e-02   6.00018000e-01
   3.70543126e-02   6.00849000e-01
   3.18310024e-02   6.00063000e-01
   2.50006089e-02   6.00705000e-01
   2.97849819e-02   5.99806000e-01
   9.21310275e-03   6.00299000e-01
   3.77404482e-02   6.00607000e-01
   2.53318458e-02   6.00329000e-01
   1.14290079e-02   5.99752000e-01
   2.20301137e-02   5.99835000e-01
   2.54985076e-02   6.00486000e-01
   8.16659055e-03   5.99638000e-01
   3.45376079e-02   6.00494000e-01
   2.78695370e-02   6.00774000e-01
   2.77972184e-02   6.00384000e-01
   3.60945133e-02   6.00705000e-01
   2.39788794e-02   6.00942000e-01
   2.41395970e-02   5.99653000e-01
   9.83155924e-03   6.00075000e-01
   5.68608119e-03   5.99498000e-01
   5.25868334e-03   6.00887000e-01
   1.90411328e-02   6.00262000e-01
   6.70151767e-03   6.00530000e-01
   1.22096635e-02   6.00409000e-01
   1.36779172e-02   6.00024000e-01
   2.54153140e-02   6.00912000e-01
   2.90447069e-02   6.00283000e-01
   1.85713739e-02   6.00624000e-01
   2.57865851e-02   6.00054000e-01
   3.31250439e-02   6.00669000e-01
   3.61608137e-02   6.00696000e-01
   3.14032639e-02   6.00317000e-01
   3.33380260e-02   6.00888000e-01
   2.19975918e-02   5.99542000e-01
   2.12574694e-03   6.00298000e-01
   1.43563664e-02   6.00223000e-01
   1.93645082e-02   6.00512000e-01
   1.94540667e-02   6.00468000e-01
   4.12126399e-03   6.00137000e-01
   9.31126382e-03   5.99555000e-01
   3.74369751e-02   6.00386000e-01
   2.05980735e-02   6.00379000e-01
   2.74150903e-02   6.00703000e-01
   2.97585523e-02   6.00943000e-01
   4.32730042e-02   6.00162000e-01
   3.08852820e-02   6.00139000e-01
   1.55801669e-02   6.01536000e-01
   3.45023740e-02   6.00488000e-01
   2.38552142e-02   6.00555000e-01
   2.39528644e-03   6.01170000e-01
   3.02327885e-02   6.00334000e-01
   2.79041380e-02   6.00499000e-01
   8.36130604e-03   6.00207000e-01
   2.51379512e-02   6.00555000e-01
   1.20713928e-02   6.00710000e-01
   1.82271543e-02   5.99628000e-01
   3.01651220e-02   6.00242000e-01
   1.22026479e-02   6.00103000e-01
   3.06742748e-02   6.00382000e-01
   3.47859091e-02   6.00543000e-01
   7.58571222e-03   6.00480000e-01
   2.73303166e-02   6.00369000e-01
   2.42626113e-02   5.99781000e-01
   3.78178764e-02   6.00486000e-01
   3.32960832e-02   6.00994000e-01
   2.33337893e-02   6.00433000e-01
   2.08027003e-02   6.00234000e-01
   5.16222962e-03   6.00691000e-01
   1.75216753e-02   6.00313000e-01
   2.59219353e-02   6.01282000e-01
   8.48125275e-03   6.00266000e-01
   2.61470849e-02   6.00737000e-01
   1.25226921e-02   6.00875000e-01
   3.21790763e-02   6.00352000e-01
   2.69895415e-02   6.00365000e-01
   3.27851491e-02   6.00264000e-01
   2.32056359e-02   5.99794000e-01
   3.39899981e-02   6.00602000e-01
   1.62001266e-02   5.99169000e-01
   7.37644568e-03   6.00488000e-01
   2.94423897e-02   5.99829000e-01
   8.70548389e-03   6.00859000e-01
   7.60297977e-03   6.00744000e-01
   3.78150664e-02   6.00744000e-01
   1.35632331e-02   6.00041000e-01
   4.69336940e-03   6.00822000e-01
   2.37080811e-02   6.00439000e-01
   3.66609918e-02   6.00659000e-01
   2.64229572e-02   6.00461000e-01
   4.01991629e-03   5.99890000e-01
   7.07509939e-03   6.00384000e-01
   1.71569633e-02   6.00846000e-01
   6.14760766e-03   6.00095000e-01
   1.44534528e-02   6.00811000e-01
   1.59711653e-02   5.99979000e-01
   9.99065969e-03   5.99885000e-01
   1.46795510e-02   6.00551000e-01
   1.70663388e-02   6.00864000e-01
   1.95181380e-02   6.00551000e-01
   2.93079562e-02   6.00552000e-01
   2.41086636e-02   6.00280000e-01
   1.38292889e-02   6.00830000e-01
   2.50093410e-02   6.00754000e-01
   3.32408379e-02   6.00403000e-01
   2.29972985e-02   5.99943000e-01
   2.03049397e-02   6.00667000e-01
   3.59608435e-02   6.00105000e-01
   2.98836698e-02   6.00747000e-01
   2.51479836e-02   6.00768000e-01
   2.78357506e-02   5.99969000e-01
   2.93793276e-02   6.00492000e-01
   3.90100294e-02   6.00099000e-01
   3.80457091e-02   6.00571000e-01
   2.52683098e-02   6.00228000e-01
   1.43026247e-02   6.00327000e-01
   3.52108126e-02   6.00281000e-01
   3.98334060e-02   6.00432000e-01
   3.55180235e-02   5.99362000e-01
   3.70301167e-02   5.99484000e-01
   2.69058112e-02   6.00486000e-01
   2.77928444e-02   6.00477000e-01
   2.55697949e-02   5.99981000e-01
   3.59682225e-02   6.00617000e-01
   5.03721728e-03   6.00709000e-01
   2.37207717e-02   6.00098000e-01
   3.77761519e-02   6.00639000e-01
   3.81861142e-02   6.00552000e-01
   1.88158083e-02   6.00572000e-01
   2.51042989e-02   5.99939000e-01
   3.78210779e-02   6.00144000e-01
   7.82640321e-03   5.99856000e-01
   2.25110739e-02   6.00144000e-01
   2.31139554e-02   6.00098000e-01
   3.96993259e-02   6.00667000e-01
   8.66589417e-03   5.99912000e-01
   2.30226674e-02   6.00443000e-01
   1.89390032e-02   6.00497000e-01
   1.76569083e-02   6.00656000e-01
   1.21215427e-02   6.00354000e-01
   2.44863760e-02   6.00981000e-01
   2.64945226e-02   6.00260000e-01
   1.38588991e-02   5.99911000e-01
   1.42459374e-02   6.00902000e-01
   1.50891030e-02   6.00818000e-01
   3.71402005e-02   6.00486000e-01
   8.59187901e-03   5.99281000e-01
   3.70137426e-02   6.00494000e-01
   2.40451837e-02   6.00722000e-01
   3.43231011e-02   6.01100000e-01
   9.93090508e-03   6.00269000e-01
   4.89027532e-03   6.00677000e-01
   3.43644664e-02   6.00010000e-01
   2.72010097e-02   6.00174000e-01
   2.84304642e-02   6.01238000e-01
   2.81121931e-02   5.99567000e-01
   1.42533883e-02   6.00056000e-01
