#             |P|               []
   2.13641336e-01   6.60525000e-01
   2.01672910e-01   6.60353000e-01
   2.05447172e-01   6.60267000e-01
   2.10034548e-01   6.60648000e-01
   2.16929028e-01   6.60596000e-01
   2.13851098e-01   6.60330000e-01
   1.98030066e-01   6.59811000e-01
   2.05910031e-01   6.59805000e-01
   2.15974001e-01   6.61147000e-01
   2.05266815e-01   6.59669000e-01
   2.18986782e-01   6.59907000e-01
   2.02616229e-01   6.60759000e-01
   2.15379370e-01   6.60159000e-01
   2.12757914e-01   6.60319000e-01
   2.14523395e-01   6.61172000e-01
   2.04818404e-01   6.59616000e-01
   2.12144001e-01   6.59980000e-01
   2.11403622e-01   6.60778000e-01
   2.11992006e-01   6.60937000e-01
   2.01649637e-01   6.60970000e-01
   2.08689670e-01   6.61265000e-01
   2.06960810e-01   6.59298000e-01
   2.07647609e-01   6.60935000e-01
   2.07263949e-01   6.60413000e-01
   1.98930110e-01   6.60657000e-01
   2.00852031e-01   6.60089000e-01
   2.16428893e-01   6.60109000e-01
   1.99817437e-01   6.60857000e-01
   2.07819630e-01   6.60712000e-01
   2.01422651e-01   6.60887000e-01
   2.01345623e-01   6.60683000e-01
   2.17149556e-01   6.60429000e-01
   2.17834341e-01   6.60966000e-01
   2.17190094e-01   6.60804000e-01
   2.19219800e-01   6.61247000e-01
   2.02424301e-01   6.59850000e-01
   2.10495304e-01   6.60620000e-01
   1.95046144e-01   6.60734000e-01
   2.05300468e-01   6.60521000e-01
   2.10957955e-01   6.61164000e-01
   2.03690794e-01   6.59963000e-01
   2.14083493e-01   6.60569000e-01
   2.02319746e-01   6.60241000e-01
   2.03677895e-01   6.60783000e-01
   2.00957362e-01   6.59444000e-01
   2.09233332e-01   6.61368000e-01
   2.13789289e-01   6.61175000e-01
   2.20285128e-01   6.60226000e-01
   2.14716186e-01   6.60246000e-01
   2.16824406e-01   6.61027000e-01
   2.08303898e-01   6.60440000e-01
   2.10570992e-01   6.60338000e-01
   2.11853849e-01   6.59090000e-01
   2.03566491e-01   6.59846000e-01
   2.17818476e-01   6.60999000e-01
   2.06792130e-01   6.59806000e-01
   2.17927304e-01   6.60402000e-01
   2.07612462e-01   6.60811000e-01
   2.12667893e-01   6.60436000e-01
   2.03971737e-01   6.59702000e-01
   2.21183641e-01   6.60789000e-01
   2.08889052e-01   6.60393000e-01
   1.99674208e-01   6.60033000e-01
   2.07483516e-01   6.60145000e-01
   2.00567875e-01   6.61119000e-01
   2.13324700e-01   6.61025000e-01
   1.99077253e-01   6.60685000e-01
   2.13331352e-01   6.60536000e-01
   2.18328469e-01   6.61183000e-01
   2.09011248e-01   6.59975000e-01
   2.01665527e-01   6.60182000e-01
   2.16897594e-01   6.60628000e-01
   2.05399517e-01   6.60859000e-01
   2.14940820e-01   6.60130000e-01
   1.87237169e-01   6.59752000e-01
   2.09746375e-01   6.60802000e-01
   2.03779223e-01   6.60629000e-01
   2.06271685e-01   6.61187000e-01
   2.30853565e-01   6.61222000e-01
   2.07332383e-01   6.60076000e-01
   2.18451563e-01   6.61378000e-01
   2.05360653e-01   6.61063000e-01
   2.02445126e-01   6.59949000e-01
   2.11803275e-01   6.60233000e-01
   2.06145855e-01   6.61131000e-01
   2.06148004e-01   6.60378000e-01
   2.17511984e-01   6.60011000e-01
   2.09244483e-01   6.60658000e-01
   2.03340098e-01   6.61553000e-01
   1.95600971e-01   6.59156000e-01
   2.09696284e-01   6.59680000e-01
   2.10608166e-01   6.60421000e-01
   2.11941966e-01   6.60171000e-01
   1.99784963e-01   6.61102000e-01
   1.98249014e-01   6.59409000e-01
   2.12780674e-01   6.60642000e-01
   1.99731998e-01   6.60863000e-01
   2.01731745e-01   6.59987000e-01
   2.19003503e-01   6.61237000e-01
   1.95668803e-01   6.59479000e-01
   2.14353434e-01   6.60209000e-01
   2.09925668e-01   6.60643000e-01
   2.20059231e-01   6.60211000e-01
   1.95242106e-01   6.59766000e-01
   2.12795557e-01   6.61365000e-01
   1.96937695e-01   6.59745000e-01
   1.97319122e-01   6.60769000e-01
   2.05497245e-01   6.60458000e-01
   2.23340928e-01   6.60682000e-01
   2.21343534e-01   6.60291000e-01
   2.16234009e-01   6.60552000e-01
   2.09396394e-01   6.60540000e-01
   2.12553140e-01   6.60060000e-01
   2.10943374e-01   6.60360000e-01
   2.15578907e-01   6.60467000e-01
   2.11779031e-01   6.60100000e-01
   1.89543441e-01   6.60197000e-01
   2.16148274e-01   6.60319000e-01
   2.09422850e-01   6.60288000e-01
   2.10305757e-01   6.60868000e-01
   2.11743363e-01   6.59971000e-01
   2.15992930e-01   6.59291000e-01
   1.96050009e-01   6.60815000e-01
   2.01914566e-01   6.61115000e-01
   1.98537527e-01   6.60278000e-01
   2.22045036e-01   6.60066000e-01
   2.07707725e-01   6.59286000e-01
   2.16210220e-01   6.60038000e-01
   1.94798950e-01   6.61538000e-01
   2.14906830e-01   6.60893000e-01
   2.13056617e-01   6.60586000e-01
   2.17333747e-01   6.59495000e-01
   2.17638772e-01   6.60784000e-01
   2.04697682e-01   6.60047000e-01
   1.98792472e-01   6.60175000e-01
   2.20728755e-01   6.60692000e-01
   2.11636861e-01   6.60032000e-01
   2.05957121e-01   6.60342000e-01
   2.05527151e-01   6.59646000e-01
   2.09012096e-01   6.60250000e-01
   2.17088782e-01   6.59765000e-01
   2.01860536e-01   6.59771000e-01
   2.19955027e-01   6.61320000e-01
   2.21222873e-01   6.60330000e-01
   2.05990823e-01   6.60332000e-01
   2.12822904e-01   6.59889000e-01
   2.00634653e-01   6.60060000e-01
   1.97192839e-01   6.60774000e-01
   2.05851503e-01   6.60722000e-01
   2.01980220e-01   6.60640000e-01
   2.16804972e-01   6.60516000e-01
   2.05051622e-01   6.60297000e-01
   2.21543807e-01   6.60118000e-01
   2.21647559e-01   6.59915000e-01
   2.09098240e-01   6.60777000e-01
   2.14261540e-01   6.59745000e-01
   1.99029194e-01   6.60463000e-01
   2.20883845e-01   6.60760000e-01
   1.92887254e-01   6.60246000e-01
   2.13928163e-01   6.61537000e-01
   2.14996003e-01   6.60613000e-01
   2.11654483e-01   6.59976000e-01
   2.08737490e-01   6.59486000e-01
   2.09863880e-01   6.60312000e-01
   2.06855531e-01   6.60330000e-01
   2.07926444e-01   6.61056000e-01
   1.90068476e-01   6.59333000e-01
   2.03969930e-01   6.60625000e-01
   2.14178711e-01   6.60630000e-01
   2.20186278e-01   6.59863000e-01
   2.11153346e-01   6.60513000e-01
   2.08576535e-01   6.60139000e-01
   2.12272275e-01   6.60700000e-01
   2.13244241e-01   6.61217000e-01
   2.15947675e-01   6.59569000e-01
   2.14196029e-01   6.60884000e-01
   2.14908017e-01   6.60565000e-01
   2.01687650e-01   6.60259000e-01
   2.06844813e-01   6.60182000e-01
   1.90952980e-01   6.59861000e-01
   2.08381811e-01   6.60112000e-01
   2.13112326e-01   6.59851000e-01
   2.25945127e-01   6.60119000e-01
   2.02394926e-01   6.61259000e-01
   2.06469851e-01   6.59485000e-01
   2.07304349e-01   6.60587000e-01
   2.15148177e-01   6.60430000e-01
   2.12170220e-01   6.60865000e-01
   2.10056736e-01   6.59525000e-01
   2.19771357e-01   6.60023000e-01
   2.04099308e-01   6.60170000e-01
   2.14144256e-01   6.60278000e-01
   2.05968792e-01   6.59770000e-01
   2.07063755e-01   6.60034000e-01
   2.15990332e-01   6.60019000e-01
   2.13315359e-01   6.60350000e-01
   2.09513038e-01   6.60993000e-01
   1.87711168e-01   6.61006000e-01
   2.05438128e-01   6.60385000e-01
   2.13446186e-01   6.60874000e-01
   2.06573098e-01   6.60015000e-01
   2.00308379e-01   6.60891000e-01
   2.04761730e-01   6.60511000e-01
   2.13336027e-01   6.61051000e-01
   1.94915969e-01   6.59982000e-01
   2.11064234e-01   6.60894000e-01
   2.17157650e-01   6.60792000e-01
   2.01349465e-01   6.59949000e-01
   2.17755255e-01   6.60072000e-01
   1.96414235e-01   6.60759000e-01
   1.79004008e-01   6.60920000e-01
   2.08640584e-01   6.60574000e-01
   2.04278227e-01   6.60311000e-01
   2.16350690e-01   6.59436000e-01
   1.96944861e-01   6.60019000e-01
   2.20964333e-01   6.59585000e-01
   2.13001980e-01   6.60337000e-01
   2.13649027e-01   6.60370000e-01
   1.91129974e-01   6.60112000e-01
   1.91895439e-01   6.60293000e-01
   1.94211008e-01   6.59974000e-01
   2.14502811e-01   6.61157000e-01
   1.99698629e-01   6.60485000e-01
   1.99036258e-01   6.60277000e-01
   2.15252712e-01   6.60079000e-01
   2.03872655e-01   6.60314000e-01
   2.11746735e-01   6.60528000e-01
   2.09023340e-01   6.60640000e-01
   2.09907961e-01   6.60573000e-01
   1.93105321e-01   6.61516000e-01
   2.15009266e-01   6.60566000e-01
   2.02047495e-01   6.59969000e-01
   1.95590430e-01   6.60672000e-01
   2.21123774e-01   6.60732000e-01
   2.12107177e-01   6.60222000e-01
   1.99969655e-01   6.58906000e-01
   1.92216797e-01   6.60830000e-01
   2.03641635e-01   6.59697000e-01
   2.12058548e-01   6.60750000e-01
   2.13901198e-01   6.59669000e-01
   2.06592469e-01   6.59671000e-01
   1.93528163e-01   6.60523000e-01
   2.06012754e-01   6.60942000e-01
   2.13529066e-01   6.60709000e-01
   1.93728340e-01   6.61929000e-01
   2.07538523e-01   6.60785000e-01
   2.14160790e-01   6.59791000e-01
   2.17589380e-01   6.59631000e-01
   1.95698077e-01   6.59913000e-01
   2.24882351e-01   6.61563000e-01
   2.05034214e-01   6.59861000e-01
   2.14446781e-01   6.61467000e-01
   2.11608666e-01   6.60074000e-01
   2.02166129e-01   6.60701000e-01
   2.09666878e-01   6.60189000e-01
   2.09025986e-01   6.60066000e-01
   2.18472062e-01   6.59701000e-01
   1.91728100e-01   6.60225000e-01
   2.05698061e-01   6.61095000e-01
   2.07290204e-01   6.59379000e-01
   2.03762532e-01   6.59733000e-01
   2.19632812e-01   6.60102000e-01
   2.16398600e-01   6.60182000e-01
   1.96563808e-01   6.59581000e-01
   2.19482971e-01   6.59754000e-01
   2.03171205e-01   6.60342000e-01
   2.02908141e-01   6.60104000e-01
   2.04935225e-01   6.61439000e-01
   2.07307541e-01   6.60260000e-01
   2.06818069e-01   6.59814000e-01
   2.06039829e-01   6.59514000e-01
   2.09753266e-01   6.59453000e-01
   2.10367723e-01   6.60221000e-01
   2.24042757e-01   6.60963000e-01
   2.15193865e-01   6.60710000e-01
   2.16411359e-01   6.60696000e-01
   2.10823691e-01   6.59150000e-01
   2.11468005e-01   6.60025000e-01
   1.96275563e-01   6.60424000e-01
   2.06573946e-01   6.59747000e-01
   2.12195226e-01   6.60610000e-01
   2.11043384e-01   6.60149000e-01
   2.09634725e-01   6.60556000e-01
   2.09216487e-01   6.60938000e-01
   2.08448434e-01   6.60604000e-01
   2.10710537e-01   6.59766000e-01
   2.13280617e-01   6.60374000e-01
   2.05176393e-01   6.61838000e-01
   1.91237191e-01   6.60437000e-01
   2.03044417e-01   6.60271000e-01
   2.16363452e-01   6.60553000e-01
   2.22273151e-01   6.61156000e-01
   2.14673353e-01   6.59751000e-01
   2.00907609e-01   6.60810000e-01
   2.16608041e-01   6.60246000e-01
   2.10980898e-01   6.59932000e-01
   1.97574463e-01   6.60274000e-01
   2.07141694e-01   6.60392000e-01
   2.20026020e-01   6.60077000e-01
   2.08521680e-01   6.59692000e-01
   2.14813851e-01   6.60392000e-01
   2.12268420e-01   6.59932000e-01
   2.15016867e-01   6.60770000e-01
   2.15328874e-01   6.61369000e-01
   2.01639442e-01   6.59875000e-01
   2.18663891e-01   6.60587000e-01
   2.06731620e-01   6.61107000e-01
   1.99815387e-01   6.61047000e-01
   2.05282030e-01   6.59411000e-01
   2.10989663e-01   6.60736000e-01
   2.14230916e-01   6.61315000e-01
   2.05370396e-01   6.60230000e-01
   2.11885316e-01   6.60523000e-01
   2.04677690e-01   6.61083000e-01
   2.06188117e-01   6.59786000e-01
   2.09886076e-01   6.59688000e-01
   2.03091133e-01   6.60618000e-01
   2.04901928e-01   6.59187000e-01
   2.11252420e-01   6.60634000e-01
   2.17435431e-01   6.60886000e-01
   2.11139035e-01   6.60616000e-01
   1.98947072e-01   6.59652000e-01
   2.11224954e-01   6.60820000e-01
   2.11819650e-01   6.60630000e-01
   2.03365855e-01   6.60181000e-01
   2.07933094e-01   6.61387000e-01
   2.11755726e-01   6.60333000e-01
   2.03473061e-01   6.60217000e-01
   2.08905573e-01   6.59467000e-01
   2.11067287e-01   6.60541000e-01
   2.18208506e-01   6.59969000e-01
   2.00499357e-01   6.60451000e-01
   2.04824713e-01   6.60277000e-01
   2.04248964e-01   6.60350000e-01
   2.02454138e-01   6.59395000e-01
   1.98367845e-01   6.61097000e-01
   2.00060763e-01   6.60744000e-01
   2.17546409e-01   6.60606000e-01
   2.10512116e-01   6.60971000e-01
   2.20322531e-01   6.60977000e-01
   2.06552875e-01   6.59947000e-01
   1.88325277e-01   6.61638000e-01
   2.07922118e-01   6.61812000e-01
   2.12633661e-01   6.60653000e-01
   2.05309010e-01   6.60433000e-01
   2.07204567e-01   6.60639000e-01
   2.07983810e-01   6.60875000e-01
   2.13509459e-01   6.60226000e-01
   2.08682112e-01   6.59839000e-01
   2.11125224e-01   6.61183000e-01
   2.01684546e-01   6.60452000e-01
   2.06558067e-01   6.60684000e-01
   2.15682050e-01   6.59986000e-01
   1.97622967e-01   6.60384000e-01
   1.98942068e-01   6.59958000e-01
   2.16821238e-01   6.60481000e-01
   1.96646501e-01   6.60454000e-01
   1.99816109e-01   6.60454000e-01
   2.09911943e-01   6.61120000e-01
   2.19379277e-01   6.59844000e-01
   2.12010358e-01   6.59812000e-01
   2.19475762e-01   6.61021000e-01
   2.11414316e-01   6.60084000e-01
   2.06464208e-01   6.60284000e-01
   2.20212056e-01   6.58849000e-01
   2.10932186e-01   6.61607000e-01
   1.97984805e-01   6.60317000e-01
   2.08880861e-01   6.60684000e-01
   2.14412123e-01   6.59808000e-01
   2.13032878e-01   6.60079000e-01
   2.06166143e-01   6.60011000e-01
   2.08927579e-01   6.60609000e-01
   2.06458103e-01   6.60570000e-01
   2.10372805e-01   6.60457000e-01
   2.00543497e-01   6.60588000e-01
   2.04931661e-01   6.59983000e-01
   2.17906431e-01   6.60051000e-01
   2.08611004e-01   6.58707000e-01
   2.17308776e-01   6.60899000e-01
   2.09072547e-01   6.60137000e-01
   2.06953472e-01   6.59804000e-01
   2.01777323e-01   6.61059000e-01
   2.03419199e-01   6.60392000e-01
   2.10998066e-01   6.60004000e-01
   2.02093012e-01   6.60075000e-01
   2.12944222e-01   6.59597000e-01
   2.03431114e-01   6.60597000e-01
   2.01879652e-01   6.60873000e-01
   1.96508746e-01   6.61867000e-01
   2.15869078e-01   6.61053000e-01
   2.01339012e-01   6.60642000e-01
   2.08889924e-01   6.60577000e-01
   2.04313366e-01   6.59961000e-01
   2.21326190e-01   6.61277000e-01
   2.17694080e-01   6.60160000e-01
   1.96982338e-01   6.60068000e-01
   2.14602587e-01   6.60306000e-01
   2.15402360e-01   6.60200000e-01
   2.20797621e-01   6.61006000e-01
   2.02289278e-01   6.60525000e-01
   2.18959571e-01   6.60663000e-01
   1.99937829e-01   6.60432000e-01
   2.02568039e-01   6.59531000e-01
   2.16861984e-01   6.60785000e-01
   2.04428858e-01   6.59663000e-01
   2.02366907e-01   6.59519000e-01
   1.95195426e-01   6.60279000e-01
   2.00430399e-01   6.60326000e-01
   2.10041571e-01   6.61385000e-01
   2.06610769e-01   6.59907000e-01
   2.16907246e-01   6.61049000e-01
   2.22086688e-01   6.60720000e-01
   2.08445340e-01   6.60299000e-01
   2.06220863e-01   6.59591000e-01
   2.05555124e-01   6.60277000e-01
   2.12442430e-01   6.60104000e-01
   2.05974728e-01   6.60441000e-01
   2.04608870e-01   6.60781000e-01
   2.16057172e-01   6.60002000e-01
   1.96858864e-01   6.59772000e-01
   2.03823823e-01   6.60984000e-01
   2.15095010e-01   6.59324000e-01
   2.03100001e-01   6.60180000e-01
   2.15445974e-01   6.60271000e-01
   2.12690568e-01   6.60725000e-01
   2.24190932e-01   6.60861000e-01
   2.13138991e-01   6.60919000e-01
   2.03282785e-01   6.60130000e-01
   2.13046622e-01   6.60715000e-01
   1.95798390e-01   6.59822000e-01
   2.16050711e-01   6.60238000e-01
   2.06842678e-01   6.60840000e-01
   2.01786870e-01   6.59815000e-01
   2.08917713e-01   6.60567000e-01
   2.11013567e-01   6.60218000e-01
   2.04234569e-01   6.60060000e-01
   2.07098555e-01   6.59936000e-01
   1.93267208e-01   6.60873000e-01
   2.05183496e-01   6.61339000e-01
   2.09403362e-01   6.60894000e-01
   1.84183275e-01   6.60283000e-01
   2.08694016e-01   6.61036000e-01
   2.18160917e-01   6.60361000e-01
   1.98077965e-01   6.59539000e-01
   2.13110091e-01   6.60622000e-01
   2.04676523e-01   6.60222000e-01
   2.15731042e-01   6.60119000e-01
   2.12964795e-01   6.61681000e-01
   2.12205067e-01   6.60315000e-01
   2.11007499e-01   6.60039000e-01
   2.16637487e-01   6.60040000e-01
   2.06790151e-01   6.60716000e-01
   2.18032032e-01   6.60311000e-01
   2.22728667e-01   6.61261000e-01
   2.10752467e-01   6.60504000e-01
   2.17411485e-01   6.60827000e-01
   2.15375786e-01   6.61711000e-01
   2.19458269e-01   6.61143000e-01
   2.13753425e-01   6.60768000e-01
   2.17747851e-01   6.60930000e-01
   1.90471832e-01   6.59737000e-01
   2.11309596e-01   6.60344000e-01
   2.24058828e-01   6.61360000e-01
   1.89557038e-01   6.60290000e-01
   2.17733541e-01   6.61218000e-01
   1.99333791e-01   6.61003000e-01
   2.23930755e-01   6.61112000e-01
   1.94178438e-01   6.60012000e-01
   2.13664057e-01   6.60556000e-01
   2.21249760e-01   6.61043000e-01
   2.19935080e-01   6.60501000e-01
   1.79033428e-01   6.60363000e-01
   2.09902902e-01   6.59667000e-01
   2.19676424e-01   6.60545000e-01
   2.06959876e-01   6.61109000e-01
   2.08681194e-01   6.59594000e-01
   1.96336949e-01   6.59824000e-01
   2.05257824e-01   6.60064000e-01
   2.13016863e-01   6.60889000e-01
   2.05047829e-01   6.60636000e-01
   2.04231014e-01   6.59908000e-01
   1.99274103e-01   6.60525000e-01
   2.04252496e-01   6.60908000e-01
   1.90749494e-01   6.61094000e-01
   2.07337389e-01   6.60810000e-01
   2.08797656e-01   6.60119000e-01
   2.04471301e-01   6.60107000e-01
   2.12509826e-01   6.60336000e-01
   2.18801549e-01   6.60169000e-01
   1.99941635e-01   6.59340000e-01
   2.15170553e-01   6.60678000e-01
   2.26557550e-01   6.59890000e-01
   1.90905364e-01   6.60627000e-01
   2.15101126e-01   6.61178000e-01
   2.04250529e-01   6.60577000e-01
   2.02770514e-01   6.60059000e-01
   2.11418015e-01   6.59759000e-01
   1.95160855e-01   6.60779000e-01
   2.11572196e-01   6.59989000e-01
   2.06665967e-01   6.59917000e-01
   2.00090819e-01   6.60365000e-01
   2.13686663e-01   6.60249000e-01
   2.06504122e-01   6.60068000e-01
   2.04106360e-01   6.60567000e-01
   2.21243897e-01   6.61204000e-01
   2.05706711e-01   6.60291000e-01
   2.07105200e-01   6.60169000e-01
   2.10748583e-01   6.59833000e-01
   2.14231717e-01   6.59691000e-01
   2.12854024e-01   6.60591000e-01
   2.14141544e-01   6.60775000e-01
   1.89416050e-01   6.60592000e-01
   2.15708597e-01   6.60914000e-01
   2.03673515e-01   6.60146000e-01
   2.17909668e-01   6.60393000e-01
   2.07528298e-01   6.60603000e-01
   2.12514059e-01   6.60732000e-01
   2.05262572e-01   6.61135000e-01
   2.13911191e-01   6.60840000e-01
   2.10546335e-01   6.58225000e-01
   2.12899974e-01   6.59645000e-01
   2.16642903e-01   6.60790000e-01
   2.07544823e-01   6.60265000e-01
   2.11050967e-01   6.61267000e-01
   2.04342057e-01   6.60674000e-01
   2.02550456e-01   6.59723000e-01
   2.11162640e-01   6.58821000e-01
   2.10110827e-01   6.60872000e-01
   2.14108975e-01   6.60313000e-01
   2.09005250e-01   6.60558000e-01
   2.08927558e-01   6.60734000e-01
   2.05421231e-01   6.60027000e-01
   2.11211868e-01   6.61132000e-01
   2.08744797e-01   6.60848000e-01
   2.15842630e-01   6.61107000e-01
   2.11124526e-01   6.59778000e-01
   2.14014393e-01   6.60507000e-01
   1.88628453e-01   6.59741000e-01
   2.07675110e-01   6.60230000e-01
   2.08680060e-01   6.60210000e-01
   1.93271185e-01   6.60648000e-01
   2.12563018e-01   6.60511000e-01
   2.15406706e-01   6.60725000e-01
   2.27664478e-01   6.60939000e-01
   2.05630362e-01   6.59795000e-01
   2.08947987e-01   6.61006000e-01
   2.21838564e-01   6.60238000e-01
   1.99191097e-01   6.60660000e-01
   2.07014278e-01   6.60758000e-01
   2.06163471e-01   6.60848000e-01
   1.87266772e-01   6.60493000e-01
   2.05212297e-01   6.59893000e-01
   2.16858560e-01   6.59077000e-01
   2.07515670e-01   6.60934000e-01
   1.98634013e-01   6.60124000e-01
   2.06772247e-01   6.60187000e-01
   2.06640752e-01   6.61730000e-01
   2.14141662e-01   6.59709000e-01
   2.12960149e-01   6.60238000e-01
   1.98887128e-01   6.59327000e-01
   1.97613874e-01   6.60073000e-01
   2.03260966e-01   6.61026000e-01
   2.13950473e-01   6.60162000e-01
   2.02880325e-01   6.61513000e-01
   1.90755506e-01   6.60477000e-01
   2.17943820e-01   6.60474000e-01
   1.98168792e-01   6.59939000e-01
   1.97747102e-01   6.59827000e-01
   2.15396043e-01   6.60281000e-01
   1.96783197e-01   6.60221000e-01
   2.17070334e-01   6.60626000e-01
   2.07777993e-01   6.59250000e-01
