#             |P|               []
   3.08505790e-03   5.62408000e-01
   1.29757584e-02   5.63876000e-01
   3.06452813e-03   5.63798000e-01
   1.88372521e-02   5.63770000e-01
   6.62087404e-03   5.62982000e-01
   6.91844979e-03   5.62870000e-01
   1.24310940e-02   5.65033000e-01
   7.06813498e-03   5.64553000e-01
   9.25069627e-03   5.64618000e-01
   8.57297774e-03   5.64555000e-01
   1.03446466e-02   5.63715000e-01
   9.84506545e-03   5.63961000e-01
   5.55698010e-03   5.63782000e-01
   7.36220280e-03   5.63579000e-01
   1.33639099e-02   5.64302000e-01
   6.11319330e-03   5.63776000e-01
   7.89255686e-03   5.63457000e-01
   2.85887486e-03   5.62597000e-01
   8.23142581e-03   5.63859000e-01
   3.81777575e-03   5.64202000e-01
   9.28866343e-03   5.63076000e-01
   1.94721734e-02   5.64022000e-01
   7.13824836e-03   5.63931000e-01
   3.79657423e-03   5.65394000e-01
   4.05022774e-04   5.64243000e-01
   1.10662921e-02   5.62994000e-01
   1.62079366e-03   5.62952000e-01
   1.04004955e-02   5.64317000e-01
   2.40496883e-03   5.64462000e-01
   1.23728015e-03   5.63847000e-01
   5.58734264e-03   5.64315000e-01
   6.53296337e-03   5.63987000e-01
   1.22485740e-02   5.65578000e-01
   7.18225842e-03   5.64467000e-01
   7.00546450e-03   5.64256000e-01
   1.11631197e-02   5.61746000e-01
   1.03999271e-02   5.64032000e-01
   1.55880057e-02   5.63725000e-01
   1.81450567e-03   5.65039000e-01
   7.25854598e-03   5.65033000e-01
   1.49700374e-02   5.63294000e-01
   8.64903659e-03   5.62837000e-01
   9.14247666e-03   5.65151000e-01
   6.60968564e-03   5.63489000e-01
   1.36992311e-02   5.64031000e-01
   1.02318511e-02   5.64264000e-01
   4.52737788e-03   5.64697000e-01
   3.83058974e-03   5.64352000e-01
   1.09197486e-03   5.65512000e-01
   1.60768386e-02   5.63694000e-01
   8.23429394e-03   5.64559000e-01
   7.90468404e-03   5.63223000e-01
   6.46913018e-03   5.64392000e-01
   1.46098901e-02   5.62902000e-01
   1.10325814e-02   5.63912000e-01
   9.93692123e-03   5.64280000e-01
   1.63125135e-02   5.64869000e-01
   9.52405892e-03   5.63262000e-01
   1.47115465e-02   5.64043000e-01
   8.89191361e-03   5.63290000e-01
   8.51601482e-03   5.64595000e-01
   9.86503269e-03   5.63974000e-01
   4.92438705e-03   5.64930000e-01
   5.40084900e-03   5.63026000e-01
   7.68240528e-03   5.64948000e-01
   9.35925662e-03   5.64575000e-01
   1.23140692e-02   5.64144000e-01
   1.03109845e-02   5.62076000e-01
   3.24016161e-03   5.63772000e-01
   1.21988086e-02   5.63403000e-01
   8.56611731e-03   5.64756000e-01
   5.62538908e-03   5.65213000e-01
   7.83786173e-03   5.62808000e-01
   4.90055050e-03   5.64783000e-01
   2.59764812e-03   5.65561000e-01
   1.17490664e-02   5.66194000e-01
   1.04965719e-02   5.63297000e-01
   9.18822587e-03   5.64672000e-01
   5.63697532e-03   5.64045000e-01
   1.40448954e-02   5.65271000e-01
   2.81018230e-03   5.63838000e-01
   1.99992977e-02   5.63788000e-01
   9.41679169e-03   5.62780000e-01
   6.00361677e-03   5.63808000e-01
   4.62215408e-03   5.65251000e-01
   1.78252883e-02   5.64048000e-01
   5.79662892e-03   5.63741000e-01
   3.85643812e-03   5.63058000e-01
   5.57526990e-03   5.63981000e-01
   8.70042615e-03   5.63799000e-01
   7.08668760e-03   5.65011000e-01
   5.81253561e-03   5.63324000e-01
   4.35034813e-03   5.63674000e-01
   1.01552742e-02   5.64687000e-01
   3.03080082e-03   5.66001000e-01
   1.11520692e-02   5.64292000e-01
   5.87681944e-03   5.62086000e-01
   1.35814533e-03   5.63864000e-01
   1.58936628e-02   5.63965000e-01
   5.16006083e-03   5.64157000e-01
   3.98390563e-03   5.63675000e-01
   4.03201013e-03   5.64088000e-01
   1.68237561e-02   5.63658000e-01
   8.16697063e-03   5.62754000e-01
   1.64588137e-02   5.63546000e-01
   1.30530729e-02   5.64447000e-01
   8.65391630e-03   5.62374000e-01
   7.47999784e-03   5.65575000e-01
   1.49065302e-02   5.63692000e-01
   7.39656853e-03   5.62920000e-01
   1.40252454e-02   5.64855000e-01
   5.71817135e-03   5.64694000e-01
   4.47340758e-03   5.62888000e-01
   4.70699125e-03   5.63664000e-01
   1.17454805e-02   5.64234000e-01
   4.19740571e-03   5.64771000e-01
   9.56235049e-03   5.63318000e-01
   1.38448708e-02   5.65414000e-01
   9.13637965e-03   5.61267000e-01
   1.22593376e-02   5.63095000e-01
   9.64801416e-03   5.62152000e-01
   5.56204936e-03   5.66412000e-01
   6.11602675e-03   5.64774000e-01
   9.40797637e-03   5.64675000e-01
   9.10921304e-03   5.63001000e-01
   8.90807140e-03   5.62613000e-01
   7.23125807e-03   5.65388000e-01
   7.76115038e-03   5.65226000e-01
   1.54298476e-02   5.63975000e-01
   8.22367154e-03   5.64047000e-01
   1.20160036e-02   5.63162000e-01
   1.04651312e-02   5.63557000e-01
   3.55939811e-03   5.62838000e-01
   1.24440372e-02   5.62962000e-01
   8.97288700e-03   5.61869000e-01
   3.72086292e-03   5.62930000e-01
   4.21454276e-03   5.63705000e-01
   9.77650417e-03   5.64292000e-01
   8.21964580e-03   5.65296000e-01
   9.01461671e-03   5.63542000e-01
   9.82045902e-03   5.64338000e-01
   1.32426426e-03   5.63303000e-01
   8.76781168e-03   5.63113000e-01
   2.89567441e-03   5.63587000e-01
   9.00908403e-03   5.64887000e-01
   3.80856746e-03   5.65684000e-01
   8.57344552e-03   5.64902000e-01
   9.43933354e-03   5.64359000e-01
   5.00568472e-03   5.65243000e-01
   7.62938674e-03   5.64421000e-01
   5.25613323e-03   5.63021000e-01
   2.05967695e-02   5.63899000e-01
   1.00247960e-02   5.63520000e-01
   7.96357419e-03   5.64150000e-01
   2.12049392e-03   5.65846000e-01
   1.21527480e-03   5.64714000e-01
   8.27687842e-03   5.65474000e-01
   7.54563479e-03   5.63649000e-01
   1.33346805e-02   5.66201000e-01
   2.17807061e-03   5.64766000e-01
   4.38204500e-03   5.63670000e-01
   9.67889280e-03   5.64004000e-01
   5.90999167e-03   5.63586000e-01
   4.34142591e-03   5.64295000e-01
   1.52429501e-03   5.65069000e-01
   5.43967117e-03   5.64250000e-01
   8.46202550e-03   5.64476000e-01
   9.82716892e-03   5.63362000e-01
   1.70083255e-03   5.63798000e-01
   1.13910410e-02   5.64504000e-01
   3.43022040e-03   5.65278000e-01
   7.48879398e-03   5.63289000e-01
   1.00446964e-02   5.63175000e-01
   9.29492392e-03   5.64101000e-01
   1.09065735e-02   5.64946000e-01
   1.27033701e-02   5.63432000e-01
   1.22001950e-02   5.64856000e-01
   1.44692335e-02   5.63329000e-01
   5.18869988e-03   5.64225000e-01
   7.11143644e-03   5.62837000e-01
   3.43640208e-03   5.63655000e-01
   2.42229916e-03   5.64298000e-01
   1.15902860e-02   5.64513000e-01
   8.76947293e-03   5.63457000e-01
   1.19597004e-02   5.64085000e-01
   5.10473347e-03   5.63709000e-01
   1.01868708e-02   5.65633000e-01
   4.33311508e-03   5.63378000e-01
   3.84495473e-03   5.64951000e-01
   2.49556307e-02   5.65140000e-01
   5.63300946e-03   5.64616000e-01
   1.36259774e-02   5.64150000e-01
   2.44841980e-02   5.63501000e-01
   6.99778928e-03   5.62963000e-01
   1.13376237e-02   5.64836000e-01
   9.30221115e-03   5.63532000e-01
   5.25513561e-03   5.64488000e-01
   5.47522003e-03   5.64970000e-01
   1.75948242e-02   5.63322000e-01
   9.20135834e-03   5.63322000e-01
   8.83204734e-03   5.66083000e-01
   9.93005691e-03   5.62871000e-01
   6.69874819e-03   5.64375000e-01
   1.36425141e-02   5.62777000e-01
   9.74104638e-03   5.64567000e-01
   4.59010715e-03   5.64028000e-01
   7.90143959e-03   5.64152000e-01
   4.46643980e-03   5.64962000e-01
   8.33398351e-03   5.64157000e-01
   1.47548711e-02   5.64741000e-01
   2.34121883e-02   5.64136000e-01
   1.26776322e-02   5.63196000e-01
   7.97561479e-03   5.64898000e-01
   1.45878774e-02   5.65967000e-01
   3.11600437e-03   5.64033000e-01
   1.02373529e-02   5.65056000e-01
   1.74313682e-02   5.64330000e-01
   7.56647623e-03   5.64304000e-01
   3.31713979e-03   5.65099000e-01
   1.32057014e-02   5.63463000e-01
   5.30805958e-03   5.64354000e-01
   9.27998680e-03   5.63914000e-01
   2.36161585e-03   5.63243000e-01
   8.02951255e-03   5.64550000e-01
   1.46384786e-02   5.64832000e-01
   4.29723476e-03   5.63622000e-01
   4.64514601e-03   5.63598000e-01
   7.10459995e-03   5.63497000e-01
   2.08274970e-02   5.65236000e-01
   1.37259691e-02   5.63716000e-01
   8.08248454e-03   5.63172000e-01
   1.56718815e-02   5.64386000e-01
   1.66780050e-02   5.64502000e-01
   7.27720068e-03   5.65995000e-01
   1.37128893e-02   5.64141000e-01
   1.98617503e-02   5.63223000e-01
   2.74977726e-03   5.64960000e-01
   1.61854217e-02   5.62847000e-01
   7.75876269e-03   5.62852000e-01
   6.32182884e-03   5.65071000e-01
   1.89009509e-02   5.65084000e-01
   3.21467359e-03   5.63982000e-01
   3.73631434e-03   5.65640000e-01
   1.06095264e-02   5.63025000e-01
   2.83345424e-04   5.64087000e-01
   1.40729259e-02   5.63435000e-01
   1.48378998e-02   5.64731000e-01
   9.11711858e-04   5.65328000e-01
   9.08277779e-03   5.63231000e-01
   4.88376971e-03   5.62723000e-01
   6.37771940e-03   5.66033000e-01
   3.55427092e-03   5.64835000e-01
   1.17622729e-02   5.63360000e-01
   9.24908094e-03   5.64252000e-01
   3.35472581e-03   5.64196000e-01
   1.91552067e-03   5.64284000e-01
   1.79664942e-02   5.64221000e-01
   6.66255461e-03   5.62691000e-01
   9.63226613e-03   5.64385000e-01
   8.11554397e-03   5.63364000e-01
   1.04635644e-02   5.61854000e-01
   8.47302002e-03   5.65120000e-01
   5.14571509e-03   5.64074000e-01
   5.29586077e-03   5.63537000e-01
   1.43186721e-03   5.63207000e-01
   1.39656609e-02   5.63815000e-01
   6.19762450e-03   5.64773000e-01
   7.38663578e-03   5.62828000e-01
   4.14728887e-03   5.63542000e-01
   4.68012967e-03   5.63836000e-01
   4.93705849e-03   5.63897000e-01
   4.59760854e-03   5.63667000e-01
   1.72182741e-02   5.62623000e-01
   9.44568984e-03   5.63431000e-01
   6.17760602e-03   5.64087000e-01
   3.21803288e-03   5.63086000e-01
   1.45284492e-02   5.63196000e-01
   1.58968828e-02   5.64069000e-01
   1.19781136e-03   5.65704000e-01
   1.00287022e-02   5.62934000e-01
   5.19084933e-03   5.64661000e-01
   8.71849526e-03   5.63831000e-01
   8.42227085e-03   5.63116000e-01
   1.87463513e-02   5.65274000e-01
   8.41053681e-03   5.62317000e-01
   1.71108608e-03   5.64471000e-01
   6.74662821e-03   5.63258000e-01
   9.68537011e-03   5.64691000e-01
   1.54530359e-02   5.63529000e-01
   2.09170651e-02   5.64182000e-01
   1.15764190e-02   5.63697000e-01
   4.67474464e-03   5.63352000e-01
   9.59587199e-03   5.62718000e-01
   4.72101624e-03   5.62706000e-01
   1.63003967e-02   5.63881000e-01
   1.17326654e-02   5.64116000e-01
   2.02562291e-02   5.64345000e-01
   5.69156355e-03   5.63359000e-01
   7.35768222e-03   5.64471000e-01
   8.91644463e-03   5.63467000e-01
   6.84375798e-03   5.63827000e-01
   5.57280428e-03   5.62936000e-01
   4.24937005e-03   5.63741000e-01
   8.61281508e-03   5.63835000e-01
   9.01723851e-03   5.63572000e-01
   4.57133585e-03   5.64732000e-01
   1.69583869e-03   5.62151000e-01
   6.66823465e-03   5.63377000e-01
   1.48364681e-02   5.65795000e-01
   1.35653634e-02   5.63043000e-01
   1.57212791e-02   5.62819000e-01
   1.25942305e-02   5.63107000e-01
   1.46294823e-02   5.64159000e-01
   9.61022390e-03   5.63792000e-01
   6.68185912e-03   5.64078000e-01
   9.88999447e-03   5.63133000e-01
   6.42200950e-03   5.64070000e-01
   1.49037340e-02   5.64035000e-01
   1.32921563e-02   5.62983000e-01
   1.04078390e-02   5.65445000e-01
   4.96449935e-03   5.63520000e-01
   1.09075314e-02   5.63847000e-01
   8.38681603e-03   5.64249000e-01
   3.31210850e-04   5.63888000e-01
   7.24155127e-03   5.65025000e-01
   1.25617582e-02   5.65211000e-01
   9.67250281e-03   5.62571000e-01
   7.84420416e-04   5.62635000e-01
   5.74690955e-03   5.64806000e-01
   4.40281317e-03   5.64054000e-01
   9.26058306e-03   5.63183000e-01
   2.46557190e-03   5.64694000e-01
   4.93187454e-03   5.65127000e-01
   7.14043910e-03   5.65157000e-01
   1.11582191e-03   5.63912000e-01
   1.81399705e-02   5.63673000e-01
   5.95967914e-03   5.64886000e-01
   6.64242427e-03   5.65079000e-01
   4.18400338e-03   5.64662000e-01
   7.72856149e-03   5.65051000e-01
   5.32847175e-03   5.63557000e-01
   6.98221870e-03   5.64351000e-01
   7.69089682e-03   5.65107000e-01
   1.00801191e-02   5.62480000e-01
   1.56295498e-02   5.63739000e-01
   6.76379668e-03   5.65187000e-01
   5.39765108e-03   5.63454000e-01
   9.25477393e-03   5.65188000e-01
   4.17437785e-03   5.63047000e-01
   1.15796295e-02   5.63194000e-01
   6.32473742e-03   5.64631000e-01
   1.05300423e-02   5.65984000e-01
   5.22020905e-03   5.64226000e-01
   1.25646869e-02   5.64074000e-01
   2.49563540e-03   5.63533000e-01
   3.66180550e-03   5.64409000e-01
   2.66550637e-03   5.65495000e-01
   9.75296927e-03   5.65516000e-01
   9.50306874e-03   5.62764000e-01
   4.18459708e-03   5.65537000e-01
   1.60448954e-02   5.64275000e-01
   1.37838743e-03   5.64121000e-01
   7.90053390e-03   5.64640000e-01
   5.49827325e-03   5.64201000e-01
   1.16791259e-02   5.63186000e-01
   1.46561721e-02   5.62648000e-01
   6.20113760e-03   5.64109000e-01
   6.55125634e-03   5.63157000e-01
   7.85962760e-03   5.64120000e-01
   4.83902123e-03   5.64801000e-01
   3.36323771e-03   5.65606000e-01
   7.57222901e-03   5.63769000e-01
   1.22448449e-02   5.63459000e-01
   9.60577156e-03   5.64447000e-01
   5.84992710e-03   5.65866000e-01
   2.08602703e-02   5.64440000e-01
   1.32881432e-02   5.62648000e-01
   1.04476205e-02   5.63731000e-01
   1.60825020e-02   5.64135000e-01
   1.40549579e-02   5.64378000e-01
   1.00526003e-02   5.65335000e-01
   1.30865912e-02   5.63761000e-01
   7.68508380e-03   5.63169000e-01
   4.52862006e-03   5.65828000e-01
   2.80632012e-03   5.64627000e-01
   5.31147549e-03   5.65566000e-01
   1.27166576e-02   5.64277000e-01
   1.33882389e-02   5.65111000e-01
   1.25003420e-02   5.64710000e-01
   1.13557740e-02   5.64074000e-01
   2.24234430e-03   5.63636000e-01
   1.38165976e-02   5.66088000e-01
   1.33447632e-02   5.65590000e-01
   8.90555391e-03   5.62765000e-01
   2.33213356e-02   5.64013000e-01
   5.71843544e-03   5.62570000e-01
   5.58757111e-03   5.64738000e-01
   5.04865583e-03   5.62921000e-01
   7.29649010e-03   5.64457000e-01
   6.82068256e-03   5.64647000e-01
   5.36637017e-03   5.63197000e-01
   5.81378242e-03   5.63845000e-01
   1.28918614e-02   5.63931000e-01
   2.55895436e-03   5.64715000e-01
   8.92790493e-03   5.66625000e-01
   4.64942434e-03   5.62522000e-01
   7.31098284e-03   5.65931000e-01
   6.53469371e-03   5.63294000e-01
   2.82111911e-03   5.64581000e-01
   7.48054282e-03   5.63753000e-01
   3.47624319e-03   5.63497000e-01
   1.05145176e-02   5.64897000e-01
   1.38264907e-02   5.64617000e-01
   1.17962992e-02   5.63768000e-01
   8.69154314e-03   5.65352000e-01
   4.82804465e-03   5.65386000e-01
   8.93265584e-03   5.62809000e-01
   7.76517006e-03   5.63092000e-01
   2.52053566e-03   5.63725000e-01
   6.22548827e-03   5.63583000e-01
   1.84458777e-03   5.61607000e-01
   1.06451413e-02   5.64499000e-01
   1.03625563e-02   5.63109000e-01
   1.25729520e-02   5.64147000e-01
   1.18725893e-02   5.64687000e-01
   1.04462326e-02   5.65642000e-01
   4.33883581e-03   5.64199000e-01
   8.90880984e-03   5.62869000e-01
   2.82873526e-03   5.63727000e-01
   1.85934075e-02   5.63796000e-01
   2.06445446e-03   5.64391000e-01
   6.90221794e-03   5.64854000e-01
   1.66172877e-02   5.64478000e-01
   2.72998326e-03   5.64615000e-01
   1.48654703e-02   5.65274000e-01
   6.78821837e-03   5.64103000e-01
   6.21869943e-03   5.64771000e-01
   1.71730404e-02   5.63192000e-01
   7.75169571e-03   5.64886000e-01
   3.78897188e-03   5.63439000e-01
   1.28792646e-02   5.64801000e-01
   1.45558192e-02   5.63183000e-01
   6.50556343e-03   5.62151000e-01
   6.37064024e-03   5.63992000e-01
   4.83472891e-03   5.63461000e-01
   9.48256553e-03   5.64311000e-01
   1.29572981e-02   5.64137000e-01
   4.27536231e-03   5.65835000e-01
   6.81210225e-03   5.63357000e-01
   8.99087396e-03   5.63471000e-01
   3.77195105e-03   5.62936000e-01
   7.04784359e-03   5.63980000e-01
   5.80966500e-03   5.64832000e-01
   7.33344749e-04   5.63946000e-01
   6.48030649e-03   5.61737000e-01
   4.90152253e-03   5.64123000e-01
   3.48854380e-03   5.65355000e-01
   1.01775664e-02   5.65126000e-01
   2.83721102e-03   5.64669000e-01
   5.81257558e-03   5.63629000e-01
   1.17772763e-02   5.63808000e-01
   1.67886238e-02   5.65084000e-01
   5.19982573e-03   5.63366000e-01
   6.67864350e-03   5.62563000e-01
   1.34287957e-02   5.62727000e-01
   4.08426078e-03   5.64952000e-01
   7.01869340e-03   5.64312000e-01
   5.32506174e-03   5.64239000e-01
   3.48096851e-03   5.65077000e-01
   2.86057287e-03   5.63062000e-01
   6.95255785e-03   5.65158000e-01
   7.22595535e-03   5.65575000e-01
   6.62525776e-03   5.63986000e-01
   1.63545952e-02   5.62947000e-01
   1.46434802e-02   5.63108000e-01
   9.34408317e-03   5.62868000e-01
   2.59434834e-03   5.62066000e-01
   8.51122785e-03   5.64016000e-01
   6.94134477e-03   5.64872000e-01
   6.58114590e-03   5.63544000e-01
   1.11966080e-03   5.62500000e-01
   1.00066615e-02   5.63495000e-01
   7.82450640e-03   5.62037000e-01
   7.25548365e-03   5.63275000e-01
   1.85645311e-02   5.64853000e-01
   7.53658883e-03   5.64385000e-01
   9.27640841e-03   5.63680000e-01
   7.87117095e-03   5.63752000e-01
   4.62082048e-03   5.63500000e-01
   8.77473828e-03   5.63306000e-01
   1.07179457e-02   5.62850000e-01
   9.63272330e-03   5.63934000e-01
   1.17249777e-02   5.63420000e-01
   7.00157019e-03   5.63797000e-01
   9.76757871e-03   5.64260000e-01
   5.28967848e-03   5.64917000e-01
   2.27620831e-03   5.65249000e-01
   2.00617099e-03   5.63876000e-01
   4.64283878e-03   5.64370000e-01
   2.85421316e-03   5.63934000e-01
   5.13907029e-03   5.65018000e-01
   2.42002716e-03   5.64954000e-01
   1.04310608e-02   5.64126000e-01
   1.26482433e-02   5.63043000e-01
   1.02714135e-02   5.63682000e-01
   9.39853630e-03   5.63221000e-01
   6.79971496e-03   5.64884000e-01
   5.89215102e-03   5.64052000e-01
   7.38439474e-03   5.66503000e-01
   6.98625073e-03   5.63060000e-01
   3.03149283e-03   5.62487000e-01
   9.41121546e-03   5.64069000e-01
   1.77770806e-02   5.63867000e-01
   1.66779711e-02   5.63493000e-01
   1.50926853e-03   5.64084000e-01
   7.75423664e-03   5.64263000e-01
   1.38951402e-02   5.65151000e-01
   6.79116662e-03   5.64984000e-01
   5.98795361e-03   5.63618000e-01
   1.28391939e-02   5.65521000e-01
   7.52523787e-03   5.64343000e-01
   7.37875017e-03   5.65132000e-01
   1.20472480e-02   5.63551000e-01
   1.06397524e-02   5.64600000e-01
   7.69401155e-03   5.64523000e-01
   1.36265274e-02   5.64363000e-01
   1.06370776e-02   5.62701000e-01
   1.12254601e-02   5.63663000e-01
   4.14305084e-03   5.64742000e-01
   1.28183098e-02   5.62995000e-01
   7.04405756e-03   5.62776000e-01
   5.14474615e-03   5.64146000e-01
   9.60115094e-03   5.64942000e-01
   8.37151158e-03   5.65367000e-01
   7.49007550e-03   5.63966000e-01
   1.18878790e-02   5.64009000e-01
   2.38869149e-03   5.64268000e-01
   1.03863112e-02   5.63367000e-01
   7.02206435e-03   5.64181000e-01
   7.21080091e-03   5.64554000e-01
   8.20848530e-03   5.65136000e-01
   7.16173841e-03   5.62725000e-01
   1.28922771e-02   5.63135000e-01
   9.28972807e-03   5.63997000e-01
   3.57806964e-03   5.64994000e-01
   5.63353698e-03   5.63329000e-01
   9.45839997e-03   5.63426000e-01
   1.43980345e-02   5.65673000e-01
   8.62112754e-03   5.65002000e-01
   9.61317915e-03   5.63920000e-01
   1.41368120e-03   5.64233000e-01
   8.01652430e-03   5.64455000e-01
   6.67917473e-03   5.64648000e-01
   7.70526116e-03   5.64220000e-01
   5.96935882e-03   5.62636000e-01
   8.10774723e-03   5.64107000e-01
   8.48894270e-03   5.63338000e-01
   7.85600473e-03   5.63528000e-01
   5.01828823e-03   5.63282000e-01
   1.22262513e-02   5.65478000e-01
   6.10152403e-03   5.64716000e-01
   1.24672043e-02   5.63550000e-01
   1.22824415e-02   5.63826000e-01
   2.14753772e-03   5.63663000e-01
   4.13317962e-03   5.63649000e-01
   1.32756424e-02   5.64072000e-01
   7.42874770e-03   5.63583000e-01
   1.01656503e-02   5.63490000e-01
   4.20467322e-03   5.65145000e-01
   1.21792191e-02   5.64214000e-01
   1.06517465e-03   5.64379000e-01
   1.76328214e-02   5.64372000e-01
   6.54277225e-03   5.64267000e-01
   1.07210746e-02   5.63142000e-01
   5.08958399e-03   5.65400000e-01
   6.67986648e-03   5.63805000e-01
   9.44386881e-03   5.64040000e-01
   4.02795494e-03   5.65318000e-01
   1.98122857e-02   5.63798000e-01
   1.54899927e-02   5.64644000e-01
   5.51603528e-03   5.63807000e-01
   3.45524842e-03   5.63185000e-01
   6.12650933e-03   5.64762000e-01
   5.32688400e-04   5.62921000e-01
   1.10010349e-02   5.64373000e-01
   2.46113269e-02   5.65072000e-01
   2.97866772e-03   5.62918000e-01
   6.47997737e-03   5.63505000e-01
   9.22756687e-03   5.64745000e-01
   7.25494582e-03   5.65148000e-01
   7.39470816e-03   5.64260000e-01
   5.67070470e-03   5.63118000e-01
   6.87852660e-03   5.63491000e-01
   5.66400138e-03   5.62645000e-01
   8.51226803e-03   5.63965000e-01
   9.28087875e-03   5.63442000e-01
   8.37473818e-03   5.63414000e-01
   2.16900010e-03   5.64144000e-01
   1.32544986e-02   5.64004000e-01
   1.36866917e-02   5.63329000e-01
   7.15813896e-03   5.62506000e-01
   4.15445090e-03   5.64177000e-01
   2.61078851e-03   5.65276000e-01
   1.28869178e-03   5.64810000e-01
   1.20486157e-02   5.63313000e-01
   1.84218420e-03   5.65094000e-01
   1.13983820e-02   5.64500000e-01
   1.67749774e-02   5.64095000e-01
   5.12771291e-03   5.63170000e-01
   6.85079925e-03   5.64419000e-01
   1.10763610e-02   5.64093000e-01
   7.14001346e-03   5.62594000e-01
   6.35501164e-03   5.64208000e-01
   4.30944998e-03   5.64697000e-01
   8.73989993e-03   5.63404000e-01
   7.57975269e-03   5.64988000e-01
   1.21219494e-02   5.62821000e-01
   3.66815180e-03   5.64527000e-01
   4.18783418e-03   5.63076000e-01
   1.33222116e-02   5.62945000e-01
   1.90674274e-03   5.64391000e-01
   4.50856682e-03   5.63572000e-01
   6.66813102e-03   5.65477000e-01
   4.36680003e-03   5.63051000e-01
   1.34495321e-02   5.62710000e-01
   1.48689264e-02   5.63926000e-01
   8.54480664e-03   5.63624000e-01
   6.50101379e-03   5.63341000e-01
   1.05393250e-03   5.62263000e-01
   1.11338460e-02   5.65032000e-01
   5.69663062e-03   5.63139000e-01
   1.03743304e-02   5.65621000e-01
   1.19664383e-02   5.64209000e-01
   1.89461195e-03   5.63484000e-01
   1.10158854e-02   5.63495000e-01
   5.88940739e-03   5.64993000e-01
   9.19732203e-03   5.64465000e-01
   8.63598074e-03   5.63753000e-01
   2.41543170e-03   5.65352000e-01
   1.34697174e-03   5.64302000e-01
   3.23725939e-03   5.65281000e-01
   8.12897631e-03   5.63357000e-01
   8.42162342e-03   5.64962000e-01
   2.13126950e-03   5.63938000e-01
   2.01880431e-03   5.64120000e-01
   1.12114254e-02   5.64535000e-01
   3.82298419e-03   5.64389000e-01
   1.93363733e-02   5.64425000e-01
   6.21638101e-03   5.64281000e-01
   6.83127257e-03   5.65180000e-01
   1.46904493e-02   5.63530000e-01
   3.07225628e-03   5.64024000e-01
   8.52501905e-03   5.64184000e-01
   3.09422444e-03   5.62642000e-01
   2.58868000e-03   5.63832000e-01
   1.05420269e-02   5.63533000e-01
   1.46112981e-02   5.62933000e-01
   6.51467338e-03   5.63329000e-01
   5.16917936e-03   5.65219000e-01
   9.08940402e-03   5.64040000e-01
   5.48743392e-03   5.65325000e-01
   6.67962589e-03   5.65732000e-01
   4.40414512e-03   5.65040000e-01
   8.39748147e-03   5.64310000e-01
   1.30216325e-02   5.63399000e-01
   8.79119308e-03   5.64546000e-01
   6.02716330e-03   5.64808000e-01
   1.16949307e-02   5.62654000e-01
   1.19340814e-02   5.64406000e-01
   1.23325980e-02   5.64196000e-01
   1.04752396e-02   5.64092000e-01
   1.17404568e-02   5.63575000e-01
   8.16726027e-03   5.64603000e-01
   8.51042422e-03   5.62725000e-01
   2.75872817e-03   5.64203000e-01
   1.51166068e-02   5.65359000e-01
   1.30846527e-02   5.64130000e-01
   7.60048004e-03   5.66109000e-01
   1.39346823e-02   5.64822000e-01
   6.08062994e-03   5.63472000e-01
   1.09018609e-02   5.63330000e-01
