#          |P|               []
   1.19373479e-03   6.28121000e-01
   7.27292593e-04   6.28147000e-01
   9.64874237e-04   6.27981000e-01
   7.84832550e-04   6.28038000e-01
   4.58007488e-04   6.28131000e-01
   3.26115485e-04   6.28111000e-01
   4.88111985e-04   6.27965000e-01
   2.12249333e-03   6.28200000e-01
   1.13931918e-03   6.28103000e-01
   8.51288962e-04   6.28164000e-01
   7.90067683e-04   6.28176000e-01
   1.14031031e-03   6.28115000e-01
   1.62839428e-03   6.28256000e-01
   5.80332100e-04   6.28191000e-01
   9.67645792e-04   6.28092000e-01
   1.52465734e-03   6.28125000e-01
   1.25451173e-03   6.28134000e-01
   8.73395939e-04   6.28306000e-01
   5.67958962e-04   6.28160000e-01
   2.77170323e-04   6.28137000e-01
   9.77565982e-04   6.28188000e-01
   7.91031472e-04   6.28033000e-01
   1.22348230e-03   6.28309000e-01
   7.61851729e-04   6.28174000e-01
   5.21162810e-04   6.28080000e-01
   1.00632689e-03   6.28097000e-01
   6.02141751e-04   6.28018000e-01
   1.87937198e-03   6.28080000e-01
   4.54561979e-04   6.28127000e-01
   1.14948198e-03   6.28189000e-01
   1.33921905e-03   6.28157000e-01
   1.07363212e-03   6.28283000e-01
   5.39252620e-04   6.28202000e-01
   5.61132400e-04   6.28223000e-01
   6.40993443e-04   6.28184000e-01
   2.12698883e-03   6.28108000e-01
   3.58871106e-05   6.28073000e-01
   8.11574694e-04   6.28092000e-01
   8.88025064e-04   6.27912000e-01
   9.62388219e-04   6.27984000e-01
   1.91672315e-03   6.28107000e-01
   5.69200131e-04   6.28154000e-01
   1.31341958e-03   6.28169000e-01
   9.33602181e-04   6.28106000e-01
   3.67112792e-04   6.28073000e-01
   2.06632852e-03   6.28119000e-01
   1.90227624e-03   6.28207000e-01
   8.36540324e-04   6.28169000e-01
   1.76612639e-04   6.28171000e-01
   1.11000435e-03   6.28129000e-01
   6.75026720e-04   6.28117000e-01
   1.67251033e-03   6.28141000e-01
   2.46925014e-03   6.28054000e-01
   4.83757250e-04   6.28032000e-01
   1.84450816e-03   6.28256000e-01
   1.01100386e-03   6.28119000e-01
   2.01347359e-03   6.28178000e-01
   1.02347845e-03   6.28178000e-01
   1.12685997e-03   6.27994000e-01
   1.71967108e-03   6.27993000e-01
   1.61051003e-03   6.28095000e-01
   5.10054885e-04   6.28132000e-01
   7.47213682e-04   6.28208000e-01
   7.00583271e-04   6.28142000e-01
   4.09892352e-04   6.28231000e-01
   1.22770733e-03   6.28147000e-01
   5.11261408e-04   6.28102000e-01
   1.36467651e-03   6.27987000e-01
   9.38956797e-04   6.28185000e-01
   6.22698067e-04   6.28334000e-01
   6.92902430e-04   6.28135000e-01
   1.05979120e-03   6.28223000e-01
   9.77105995e-04   6.28273000e-01
   6.99140868e-04   6.28083000e-01
   9.99453337e-04   6.28208000e-01
   9.50889220e-04   6.28258000e-01
   6.32280319e-04   6.28201000e-01
   8.82509154e-04   6.28066000e-01
   8.15446183e-04   6.28048000e-01
   1.18620028e-03   6.28056000e-01
   1.05335777e-03   6.28095000e-01
   2.47327359e-04   6.28074000e-01
   4.79235200e-04   6.28097000e-01
   4.78097961e-04   6.28219000e-01
   1.37866875e-03   6.28247000e-01
   1.28671091e-03   6.28174000e-01
   4.56080971e-04   6.28124000e-01
   4.40293928e-04   6.28280000e-01
   1.04674845e-03   6.28239000e-01
   2.52231795e-03   6.28249000e-01
   8.46780147e-04   6.28399000e-01
   6.28987994e-04   6.28218000e-01
   2.57100863e-04   6.28197000e-01
   8.69674479e-04   6.28163000e-01
   1.87649039e-03   6.27945000e-01
   5.84104103e-04   6.28185000e-01
   2.31626665e-03   6.28121000e-01
   1.52425777e-03   6.28083000e-01
   1.29564356e-03   6.28145000e-01
   1.41797631e-03   6.28164000e-01
   1.02716812e-03   6.28086000e-01
   1.77881601e-03   6.28364000e-01
   1.50525355e-03   6.28152000e-01
   1.19258642e-03   6.28159000e-01
   7.54628962e-04   6.28194000e-01
   1.29592650e-03   6.28142000e-01
   2.78257826e-04   6.28081000e-01
   1.09424036e-03   6.28205000e-01
   1.01222571e-03   6.28198000e-01
   8.53142654e-04   6.28155000e-01
   1.09967673e-03   6.28175000e-01
   8.53213645e-04   6.28111000e-01
   2.64576035e-04   6.28225000e-01
   5.96173399e-04   6.27968000e-01
   1.76570716e-03   6.28071000e-01
   1.36956881e-03   6.28117000e-01
   1.14379323e-03   6.28186000e-01
   1.05713409e-04   6.28198000e-01
   7.77198968e-04   6.28082000e-01
   8.28409907e-04   6.27997000e-01
   1.13345874e-03   6.28219000e-01
   1.42796046e-03   6.27990000e-01
   3.96734214e-04   6.28103000e-01
   2.43152999e-03   6.28228000e-01
   1.37245780e-03   6.28026000e-01
   5.42845119e-04   6.28205000e-01
   6.15004555e-04   6.28182000e-01
   1.08757076e-03   6.28014000e-01
   1.69020883e-03   6.28330000e-01
   9.67692887e-04   6.28165000e-01
   1.10977747e-03   6.28206000e-01
   2.38666185e-04   6.28331000e-01
   7.44785975e-04   6.28089000e-01
   9.48639704e-04   6.28157000e-01
   1.01262219e-03   6.28139000e-01
   1.63857613e-03   6.28116000e-01
   1.81242954e-03   6.28074000e-01
   9.11892255e-04   6.28149000e-01
   1.07973261e-03   6.27852000e-01
   1.33823427e-03   6.28231000e-01
   4.55984010e-04   6.28200000e-01
   1.05130673e-03   6.28220000e-01
   2.85547988e-04   6.28115000e-01
   9.80756436e-04   6.28139000e-01
   9.21716792e-04   6.28066000e-01
   1.35603937e-03   6.28243000e-01
   4.32801129e-04   6.28272000e-01
   6.46672686e-04   6.28154000e-01
   1.43107897e-03   6.28147000e-01
   5.18405608e-04   6.28122000e-01
   7.98538151e-04   6.28231000e-01
   1.08079817e-03   6.28289000e-01
   1.02854635e-03   6.28202000e-01
   8.43633807e-04   6.28201000e-01
   6.29337884e-04   6.28188000e-01
   1.03588317e-03   6.28193000e-01
   1.17815722e-03   6.28202000e-01
   7.09256108e-04   6.28083000e-01
   3.15577404e-04   6.28038000e-01
   6.64834189e-04   6.28250000e-01
   9.63941877e-04   6.28311000e-01
   1.21275973e-03   6.28181000e-01
   5.20179465e-04   6.28070000e-01
   9.12419147e-04   6.28124000e-01
   2.52485010e-04   6.28117000e-01
   8.15652135e-04   6.28216000e-01
   9.10179463e-05   6.28055000e-01
   9.24823278e-04   6.28085000e-01
   6.02978142e-04   6.28139000e-01
   8.34452583e-04   6.28086000e-01
   5.56479981e-04   6.28127000e-01
   9.89137322e-04   6.28120000e-01
   1.40320721e-03   6.28090000e-01
   2.66142987e-04   6.28074000e-01
   4.61523200e-04   6.28046000e-01
   1.58193307e-03   6.28093000e-01
   1.23941557e-03   6.28149000e-01
   1.19811718e-03   6.28303000e-01
   1.63497588e-03   6.27982000e-01
   9.39975343e-04   6.28167000e-01
   9.01831217e-04   6.28213000e-01
   4.68223674e-04   6.28119000e-01
   4.98084760e-04   6.28144000e-01
   6.34524921e-04   6.28138000e-01
   7.15003893e-04   6.28270000e-01
   2.86403362e-04   6.28141000e-01
   1.04248783e-03   6.28019000e-01
   1.12283428e-03   6.28208000e-01
   1.27915715e-03   6.28049000e-01
   1.33434860e-03   6.27997000e-01
   8.52159159e-04   6.28194000e-01
   1.61621324e-03   6.28039000e-01
   1.25248732e-03   6.28210000e-01
   5.38382135e-04   6.28139000e-01
   5.05459112e-04   6.28269000e-01
   5.06682165e-04   6.28027000e-01
   9.42330261e-04   6.28261000e-01
   1.09812164e-03   6.28069000e-01
   3.29807256e-04   6.28178000e-01
   4.52864175e-04   6.28151000e-01
   1.58345807e-03   6.28322000e-01
   9.44024567e-04   6.28006000e-01
   1.13235412e-03   6.28248000e-01
   1.17797328e-03   6.28143000e-01
   5.20073576e-04   6.28120000e-01
   5.03209427e-04   6.28172000e-01
   2.00003143e-04   6.28159000e-01
   1.53812104e-03   6.28084000e-01
   1.08111777e-03   6.27980000e-01
   9.37314995e-05   6.28086000e-01
   1.51964968e-03   6.28285000e-01
   1.79946966e-04   6.28195000e-01
   4.05361047e-04   6.28143000e-01
   8.02115654e-04   6.28168000e-01
   1.18627927e-03   6.28215000e-01
   1.26112725e-03   6.28116000e-01
   3.58187445e-04   6.28261000e-01
   2.91382330e-04   6.28167000e-01
   7.42417258e-04   6.28024000e-01
   7.93753338e-04   6.28033000e-01
   1.78434294e-03   6.28204000e-01
   8.25120178e-04   6.28100000e-01
   1.47784658e-03   6.28196000e-01
   7.68979932e-04   6.27961000e-01
   1.63615313e-03   6.28320000e-01
   1.13888163e-03   6.28301000e-01
   4.90474831e-04   6.28270000e-01
   2.83820888e-03   6.27930000e-01
   1.46407566e-03   6.28137000e-01
   1.01082346e-03   6.28278000e-01
   6.95545121e-04   6.28198000e-01
   1.80647672e-03   6.28278000e-01
   9.21124894e-04   6.28213000e-01
   1.38127947e-03   6.28144000e-01
   1.97264116e-03   6.28312000e-01
   1.09194080e-03   6.28049000e-01
   1.18201020e-03   6.28166000e-01
   3.59441526e-04   6.28375000e-01
   1.16880823e-03   6.28279000e-01
   1.51068742e-03   6.28074000e-01
   1.45647064e-03   6.28294000e-01
   4.67269967e-04   6.28023000e-01
   1.72550535e-03   6.28152000e-01
   1.06919187e-04   6.28233000e-01
   5.63572987e-04   6.28285000e-01
   1.17468157e-03   6.28026000e-01
   9.70759374e-04   6.28161000e-01
   6.01067541e-04   6.28226000e-01
   1.90167403e-03   6.28159000e-01
   7.44407032e-04   6.28143000e-01
   7.90023091e-04   6.28169000e-01
   1.11544957e-03   6.28027000e-01
   6.80757141e-04   6.28015000e-01
   1.27031172e-03   6.28050000e-01
   3.45332535e-04   6.28120000e-01
   4.34511755e-04   6.28259000e-01
   6.62459570e-04   6.28125000e-01
   6.38257235e-04   6.28207000e-01
   7.60246727e-04   6.28220000e-01
   4.86733061e-04   6.28167000e-01
   1.07072915e-03   6.28179000e-01
   7.26427457e-04   6.28064000e-01
   1.31053164e-03   6.28084000e-01
   9.29776510e-04   6.27955000e-01
   3.56646629e-04   6.28094000e-01
   7.68123241e-04   6.28103000e-01
   1.18680049e-03   6.28109000e-01
   1.08747902e-03   6.28140000e-01
   1.74556688e-03   6.28140000e-01
   1.06418651e-04   6.28156000e-01
   1.67233051e-03   6.28085000e-01
   9.89176906e-04   6.28200000e-01
   7.86125514e-04   6.28116000e-01
   2.59658488e-03   6.28116000e-01
   4.02479386e-04   6.28119000e-01
   5.43110394e-04   6.28049000e-01
   1.39950582e-03   6.28120000e-01
   8.44884694e-04   6.28092000e-01
   1.50512412e-03   6.28170000e-01
   8.10506276e-04   6.28141000e-01
   6.66578843e-04   6.28076000e-01
   1.10372077e-03   6.28157000e-01
   7.66898466e-04   6.27914000e-01
   7.73858521e-04   6.28099000e-01
   1.25373743e-03   6.28144000e-01
   1.02454719e-03   6.28038000e-01
   1.19458992e-03   6.27977000e-01
   1.10114016e-03   6.28106000e-01
   1.45757421e-03   6.28350000e-01
   4.44726124e-04   6.28144000e-01
   9.33156342e-04   6.28180000e-01
   1.08982889e-03   6.28003000e-01
   2.33742464e-04   6.28186000e-01
   1.93518358e-03   6.28256000e-01
   1.37305349e-03   6.28061000e-01
   8.09063738e-04   6.28142000e-01
   1.99909005e-03   6.28106000e-01
   1.13899862e-03   6.28103000e-01
   1.06845096e-03   6.27978000e-01
   6.03312854e-04   6.28280000e-01
   9.13044855e-04   6.28098000e-01
   1.85762337e-03   6.28263000e-01
   6.61290224e-04   6.28154000e-01
   8.07738687e-04   6.28213000e-01
   3.74751222e-04   6.28214000e-01
   8.75300042e-04   6.28089000e-01
   1.25239761e-03   6.28054000e-01
   5.14459432e-04   6.28311000e-01
   9.55939334e-04   6.28098000e-01
   7.45149801e-04   6.28185000e-01
   6.71669198e-04   6.28051000e-01
   1.03536649e-03   6.28198000e-01
   4.27072681e-04   6.28294000e-01
   6.15893412e-04   6.28054000e-01
   9.51229984e-04   6.28279000e-01
   6.93602808e-04   6.28188000e-01
   1.32321676e-03   6.28048000e-01
   1.44982488e-03   6.27952000e-01
   1.31355613e-03   6.28239000e-01
   8.91774293e-04   6.28072000e-01
   1.12308927e-03   6.28107000e-01
   5.42918365e-04   6.28256000e-01
   3.86329240e-04   6.28227000e-01
   1.08430216e-03   6.28151000e-01
   1.78099322e-03   6.28082000e-01
   1.06839755e-03   6.28215000e-01
   9.12867998e-04   6.28137000e-01
   1.74469308e-04   6.28087000e-01
   1.46107877e-03   6.28242000e-01
   1.33363387e-03   6.28084000e-01
   9.39930450e-04   6.28117000e-01
   8.02419434e-04   6.28081000e-01
   6.44230444e-04   6.28129000e-01
   5.85161622e-04   6.28072000e-01
   3.67649785e-04   6.28070000e-01
   4.45806805e-04   6.28047000e-01
   1.11991720e-03   6.28216000e-01
   8.45404926e-04   6.28100000e-01
   6.28612021e-04   6.27899000e-01
   9.04357675e-04   6.28206000e-01
   2.06765789e-03   6.28066000e-01
   1.13986277e-03   6.27996000e-01
   3.78673416e-04   6.28197000e-01
   1.74914031e-03   6.28258000e-01
   1.57577547e-03   6.28031000e-01
   1.40883186e-03   6.28143000e-01
   4.26447139e-04   6.28091000e-01
   7.31706984e-04   6.28033000e-01
   6.11748143e-04   6.28132000e-01
   7.95419712e-04   6.28136000e-01
   1.36630560e-03   6.28121000e-01
   9.82712985e-04   6.28262000e-01
   7.26170871e-04   6.28136000e-01
   9.49538787e-04   6.28207000e-01
   6.93631978e-04   6.28168000e-01
   1.41669792e-03   6.28163000e-01
   1.21000804e-03   6.28108000e-01
   1.35408756e-03   6.28076000e-01
   8.66275339e-04   6.28387000e-01
   5.67430958e-04   6.27984000e-01
   8.30371949e-04   6.28150000e-01
   1.21395292e-03   6.28175000e-01
   4.00911448e-04   6.28056000e-01
   1.19097029e-03   6.28129000e-01
   8.41121061e-04   6.27983000e-01
   9.82942752e-05   6.28104000e-01
   9.37333369e-04   6.28151000e-01
   4.68623774e-04   6.28034000e-01
   8.77896746e-04   6.28074000e-01
   1.45687008e-03   6.28210000e-01
   2.18813253e-03   6.28069000e-01
   1.24481457e-03   6.28222000e-01
   3.52139055e-04   6.28187000e-01
   2.24350448e-04   6.28225000e-01
   8.08687269e-04   6.28116000e-01
   1.16340456e-03   6.28023000e-01
   5.16674741e-04   6.28153000e-01
   3.07598027e-04   6.28166000e-01
   2.52417963e-04   6.28224000e-01
   9.15209589e-04   6.28220000e-01
   1.09961781e-03   6.28136000e-01
   2.26552450e-03   6.28250000e-01
   8.27041539e-04   6.28049000e-01
   1.16186478e-03   6.28081000e-01
   1.03495515e-03   6.27912000e-01
   6.51977842e-04   6.28025000e-01
   4.77770085e-04   6.27995000e-01
   5.38671183e-04   6.28326000e-01
   1.18191366e-03   6.28405000e-01
   1.14637100e-03   6.28104000e-01
   2.00697111e-03   6.28095000e-01
   2.92727724e-04   6.28212000e-01
   1.68791572e-03   6.28146000e-01
   5.29761565e-04   6.27972000e-01
   5.43428024e-04   6.28166000e-01
   1.41384504e-03   6.28074000e-01
   9.18250909e-04   6.28233000e-01
   8.69324524e-04   6.28218000e-01
   1.30846803e-03   6.28136000e-01
   6.41301094e-04   6.28083000e-01
   1.29055661e-03   6.28238000e-01
   8.47846606e-04   6.28147000e-01
   1.49604821e-03   6.28142000e-01
   8.52766884e-04   6.28214000e-01
   7.33641753e-04   6.28051000e-01
   9.22772110e-04   6.28067000e-01
   6.18311582e-04   6.28113000e-01
   1.13629054e-03   6.28265000e-01
   1.56573866e-03   6.28133000e-01
   6.69628111e-04   6.28113000e-01
   6.97293756e-04   6.28181000e-01
   1.05849280e-03   6.28046000e-01
   7.17557291e-04   6.28194000e-01
   8.53270662e-04   6.28188000e-01
   8.04234792e-04   6.28153000e-01
   3.63144744e-04   6.28105000e-01
   1.36618889e-03   6.28123000e-01
   4.90810614e-04   6.28160000e-01
   1.22513637e-03   6.28056000e-01
   4.08208706e-04   6.28067000e-01
   1.34984548e-03   6.28089000e-01
   1.08784893e-03   6.28240000e-01
   1.34751529e-03   6.28209000e-01
   1.03628836e-03   6.28248000e-01
   1.42716558e-03   6.28112000e-01
   7.75077847e-04   6.28087000e-01
   7.05492099e-04   6.28154000e-01
   1.15317999e-03   6.28160000e-01
   1.80107466e-03   6.28171000e-01
   2.10693674e-03   6.28154000e-01
   1.77876577e-03   6.28121000e-01
   2.11797437e-03   6.28210000e-01
   1.59866441e-03   6.28204000e-01
   7.85432185e-04   6.28309000e-01
   4.92546505e-04   6.28229000e-01
   7.68816626e-04   6.28179000e-01
   8.67177753e-04   6.28014000e-01
   1.60545543e-03   6.28086000e-01
   1.62630693e-03   6.28004000e-01
   1.13433728e-03   6.28148000e-01
   1.06369291e-04   6.28050000e-01
   1.36457669e-03   6.28043000e-01
   8.83905667e-04   6.28164000e-01
   4.65583586e-04   6.28094000e-01
   1.00780997e-03   6.28153000e-01
   6.12344599e-04   6.28196000e-01
   9.36027991e-04   6.28294000e-01
   5.85554250e-04   6.28083000e-01
   1.44171117e-03   6.28285000e-01
   4.03716380e-04   6.28195000e-01
   5.33915156e-04   6.28200000e-01
   1.49167882e-03   6.28162000e-01
   1.62953941e-04   6.28128000e-01
   1.56361606e-03   6.28147000e-01
   1.03011640e-03   6.27978000e-01
   3.75039539e-04   6.28159000e-01
   5.86808237e-04   6.28269000e-01
   1.98608988e-03   6.28198000e-01
   1.70424923e-04   6.28019000e-01
   2.30471156e-03   6.27949000e-01
   8.36644144e-04   6.28200000e-01
   3.54629355e-04   6.28134000e-01
   2.36096183e-03   6.28207000e-01
   2.74887793e-03   6.28160000e-01
   1.88595545e-03   6.28044000e-01
   5.55825214e-04   6.28133000e-01
   9.31572993e-04   6.28138000e-01
   3.45108245e-04   6.28278000e-01
   9.29948908e-04   6.28388000e-01
   6.58780331e-04   6.28095000e-01
   9.85724537e-04   6.28038000e-01
   3.66128659e-04   6.28065000e-01
   6.90440697e-04   6.28153000e-01
   1.78243295e-03   6.28050000e-01
   8.39139878e-04   6.28019000e-01
   5.16300528e-04   6.28182000e-01
   8.56271205e-04   6.28172000e-01
   3.36449836e-04   6.28158000e-01
   4.56053276e-04   6.28107000e-01
   7.48984699e-04   6.28172000e-01
   1.19615131e-03   6.28248000e-01
   8.13412744e-04   6.28100000e-01
   8.26511522e-04   6.28152000e-01
   1.47365278e-03   6.28126000e-01
   1.34103995e-03   6.28169000e-01
   1.45346282e-04   6.28369000e-01
   1.53510813e-03   6.28123000e-01
   1.54924969e-04   6.28266000e-01
   1.85314111e-04   6.28083000e-01
   6.41648617e-04   6.28093000e-01
   5.29812137e-04   6.28154000e-01
   6.98261378e-04   6.28058000e-01
   1.26996795e-03   6.28093000e-01
   1.67448957e-03   6.28216000e-01
   1.62108497e-03   6.27945000e-01
   1.23123480e-03   6.28262000e-01
   4.83493188e-04   6.28308000e-01
   1.36456343e-03   6.28206000e-01
   1.11554535e-03   6.28092000e-01
   8.04739753e-04   6.28081000e-01
   3.62908334e-04   6.28110000e-01
   1.56464922e-03   6.28168000e-01
   1.19693156e-03   6.28155000e-01
   1.32532031e-03   6.28171000e-01
   1.70981279e-03   6.28236000e-01
   1.10942624e-03   6.28199000e-01
   1.85692195e-04   6.28175000e-01
   6.56310125e-04   6.28174000e-01
   4.53936647e-04   6.28311000e-01
   6.26832825e-04   6.28108000e-01
   3.60187920e-04   6.28369000e-01
   1.57051076e-03   6.28021000e-01
   7.49577719e-04   6.28251000e-01
   1.70805963e-03   6.28172000e-01
   6.34914724e-04   6.28105000e-01
   1.55769135e-03   6.28193000e-01
   3.00443449e-04   6.28158000e-01
   8.18255668e-04   6.28181000e-01
   1.02471105e-03   6.28169000e-01
   1.22082892e-03   6.28102000e-01
   3.95351777e-04   6.28128000e-01
   1.15607499e-03   6.28091000e-01
   8.04205417e-04   6.28223000e-01
   1.92166926e-03   6.28155000e-01
   1.50906111e-03   6.28076000e-01
   3.57555752e-04   6.28146000e-01
   7.44719279e-04   6.28144000e-01
   1.43718432e-03   6.28319000e-01
   6.35972808e-04   6.28094000e-01
   3.65873105e-04   6.28147000e-01
   1.43488105e-03   6.27912000e-01
   4.69369883e-04   6.28257000e-01
   9.09951518e-04   6.28111000e-01
   9.55404665e-04   6.28105000e-01
   7.94386472e-04   6.28043000e-01
   1.12780060e-03   6.28208000e-01
   4.76065703e-04   6.28181000e-01
   9.48217819e-04   6.28174000e-01
   1.23002219e-03   6.28039000e-01
   3.24095876e-04   6.28140000e-01
   6.82154833e-04   6.28052000e-01
   8.84955802e-04   6.28017000e-01
   9.27388437e-04   6.28071000e-01
   7.14673201e-05   6.28055000e-01
   8.72415484e-04   6.28160000e-01
   2.93115607e-04   6.28222000e-01
   6.88511914e-04   6.28278000e-01
   3.32342869e-04   6.28187000e-01
   1.56274906e-03   6.28225000e-01
   1.62249048e-03   6.28300000e-01
   7.47896844e-04   6.28150000e-01
   7.17836391e-04   6.28242000e-01
   4.85257723e-04   6.28181000e-01
   9.46951822e-04   6.28050000e-01
   7.65196231e-04   6.27994000e-01
   1.34522552e-03   6.28033000e-01
   9.05617268e-04   6.28174000e-01
   2.74883115e-04   6.28251000e-01
   2.11111646e-03   6.28127000e-01
   7.82243494e-04   6.28204000e-01
   6.70845828e-04   6.28061000e-01
   1.41503523e-03   6.28270000e-01
   6.07738909e-04   6.28052000e-01
   1.05075740e-03   6.28189000e-01
   9.32052696e-04   6.28164000e-01
   5.16926833e-04   6.28129000e-01
   1.39970757e-03   6.28094000e-01
   2.04206536e-03   6.28059000e-01
   9.74974110e-04   6.28144000e-01
   1.49512051e-03   6.28100000e-01
   1.42709799e-03   6.28365000e-01
   4.48287328e-04   6.28149000e-01
   8.74431111e-04   6.28230000e-01
   2.29958129e-04   6.28135000e-01
   9.83800700e-04   6.28261000e-01
   2.18838572e-03   6.28090000e-01
   6.11631277e-04   6.28035000e-01
   4.45074650e-04   6.28169000e-01
   7.73737831e-04   6.28081000e-01
   2.51389809e-03   6.28180000e-01
   1.46440889e-03   6.28097000e-01
   4.98465159e-04   6.28215000e-01
