#          |P|               []
   4.98706232e-03   6.10278000e-01
   7.83328801e-03   6.09506000e-01
   5.94490358e-03   6.09550000e-01
   6.95598108e-03   6.09875000e-01
   1.15840447e-02   6.09961000e-01
   3.41753672e-03   6.09917000e-01
   8.52651414e-04   6.10112000e-01
   7.54311292e-03   6.10078000e-01
   2.01212370e-03   6.09657000e-01
   6.84696448e-03   6.09831000e-01
   4.39013195e-03   6.09636000e-01
   3.62792198e-03   6.09549000e-01
   5.56128729e-03   6.10168000e-01
   2.47013152e-03   6.09817000e-01
   1.97911877e-03   6.10070000e-01
   1.53900573e-03   6.10050000e-01
   5.10771274e-03   6.09997000e-01
   3.31503473e-03   6.10177000e-01
   6.71134749e-03   6.09698000e-01
   7.40221962e-03   6.09878000e-01
   5.86552607e-03   6.09997000e-01
   3.42836134e-03   6.09100000e-01
   3.20972270e-03   6.10081000e-01
   1.80304607e-03   6.09932000e-01
   5.21740940e-03   6.09776000e-01
   1.68428026e-03   6.10093000e-01
   6.84810100e-03   6.10215000e-01
   6.16198726e-03   6.09381000e-01
   5.98753561e-03   6.09622000e-01
   1.77218885e-03   6.09834000e-01
   7.03939911e-03   6.10004000e-01
   8.67422471e-03   6.10057000e-01
   1.20892484e-03   6.09980000e-01
   2.42015529e-03   6.10085000e-01
   4.04754558e-03   6.09956000e-01
   9.36523031e-03   6.09894000e-01
   2.38658979e-03   6.09776000e-01
   2.16818183e-03   6.09420000e-01
   1.22959864e-02   6.10218000e-01
   1.28924566e-02   6.09954000e-01
   3.17717639e-03   6.10001000e-01
   4.48555003e-03   6.10015000e-01
   3.25274635e-03   6.09910000e-01
   5.81662883e-03   6.10154000e-01
   6.01763297e-03   6.09683000e-01
   1.55560941e-03   6.09863000e-01
   9.01770003e-04   6.10177000e-01
   5.25649587e-03   6.10032000e-01
   5.12714578e-03   6.10046000e-01
   3.56200353e-03   6.09542000e-01
   4.52625265e-03   6.10171000e-01
   7.94029208e-03   6.10141000e-01
   7.07277632e-03   6.09716000e-01
   1.47946906e-03   6.09955000e-01
   7.67647027e-04   6.09966000e-01
   4.45400732e-03   6.10283000e-01
   5.42664005e-03   6.09284000e-01
   8.68810525e-03   6.09947000e-01
   2.91524925e-03   6.09705000e-01
   6.92220014e-03   6.09996000e-01
   2.16599240e-03   6.09962000e-01
   3.19521199e-03   6.10131000e-01
   1.67391277e-03   6.10189000e-01
   7.03860736e-03   6.09468000e-01
   1.58267630e-03   6.10137000e-01
   9.91732080e-03   6.10096000e-01
   5.39351241e-03   6.09927000e-01
   2.75504834e-03   6.10367000e-01
   4.58146752e-03   6.10241000e-01
   7.73853651e-03   6.09736000e-01
   2.73081136e-03   6.09557000e-01
   5.69258723e-03   6.09983000e-01
   5.31753987e-03   6.10038000e-01
   8.30397826e-03   6.09709000e-01
   5.22248514e-03   6.09930000e-01
   2.38488148e-03   6.09557000e-01
   9.17641348e-03   6.09812000e-01
   3.12145445e-03   6.09806000e-01
   1.49943575e-03   6.10321000e-01
   2.02403689e-03   6.09995000e-01
   4.72256926e-03   6.09697000e-01
   4.71304825e-03   6.09851000e-01
   6.84610935e-03   6.10182000e-01
   2.31799019e-03   6.10175000e-01
   6.97192238e-03   6.09890000e-01
   5.23658717e-03   6.10343000e-01
   1.99086279e-03   6.09817000e-01
   4.38930426e-03   6.10104000e-01
   7.37096768e-03   6.09873000e-01
   2.55712945e-03   6.10115000e-01
   9.97436192e-04   6.10063000e-01
   9.02401774e-03   6.09745000e-01
   2.97547170e-03   6.10043000e-01
   4.70583036e-03   6.10183000e-01
   2.06692985e-03   6.10059000e-01
   5.78966155e-03   6.09632000e-01
   8.40390556e-03   6.09926000e-01
   7.59890889e-03   6.10241000e-01
   2.26039770e-03   6.10380000e-01
   1.62890944e-03   6.09378000e-01
   8.53471206e-03   6.10133000e-01
   4.34065341e-03   6.09402000e-01
   2.83107801e-03   6.10119000e-01
   5.00622107e-03   6.10058000e-01
   1.78646874e-03   6.10193000e-01
   2.82484707e-03   6.09913000e-01
   3.03869295e-03   6.09367000e-01
   3.65386745e-03   6.09398000e-01
   1.35625184e-02   6.10277000e-01
   1.02704534e-03   6.09989000e-01
   8.87059140e-03   6.09883000e-01
   4.66422822e-03   6.09996000e-01
   1.64340527e-03   6.10004000e-01
   1.95990780e-03   6.09892000e-01
   2.68886951e-03   6.09879000e-01
   6.74730206e-03   6.09825000e-01
   7.79829920e-03   6.09994000e-01
   2.51269273e-03   6.10058000e-01
   5.13277252e-03   6.10419000e-01
   4.20492778e-03   6.09635000e-01
   1.24228794e-03   6.09584000e-01
   1.25272134e-02   6.10464000e-01
   6.69141132e-03   6.10331000e-01
   4.45306596e-03   6.10026000e-01
   4.84724805e-03   6.10004000e-01
   1.30036691e-03   6.09688000e-01
   8.62513034e-03   6.09846000e-01
   1.39520431e-03   6.09775000e-01
   3.61671940e-03   6.09936000e-01
   5.27918728e-04   6.10167000e-01
   5.89328697e-03   6.09583000e-01
   2.66881965e-03   6.10170000e-01
   6.36486773e-03   6.10281000e-01
   9.47773695e-03   6.10328000e-01
   4.65386377e-03   6.10056000e-01
   1.61746590e-03   6.09996000e-01
   4.87099876e-03   6.09818000e-01
   4.07965063e-03   6.10046000e-01
   2.92446237e-03   6.09694000e-01
   2.23845694e-03   6.10398000e-01
   7.80957878e-03   6.10064000e-01
   3.07030264e-03   6.09460000e-01
   5.00514644e-03   6.10063000e-01
   9.39004457e-03   6.09891000e-01
   2.36839726e-03   6.10495000e-01
   7.25413333e-03   6.09673000e-01
   2.73639867e-03   6.10111000e-01
   1.19393689e-02   6.10078000e-01
   5.04208595e-03   6.09640000e-01
   1.63904282e-03   6.09780000e-01
   2.03960754e-04   6.10162000e-01
   1.72237477e-03   6.09839000e-01
   5.19779383e-03   6.09711000e-01
   2.34697120e-03   6.09876000e-01
   7.30197973e-04   6.09584000e-01
   4.47384816e-03   6.10324000e-01
   2.39102227e-03   6.09771000e-01
   4.78705044e-03   6.09967000e-01
   2.87180327e-03   6.10107000e-01
   7.39527496e-03   6.10072000e-01
   3.53715235e-03   6.09996000e-01
   7.23014147e-03   6.09984000e-01
   4.32491523e-03   6.10237000e-01
   4.64561429e-03   6.09989000e-01
   1.00162726e-02   6.10536000e-01
   2.48632700e-03   6.10047000e-01
   6.25693712e-03   6.10075000e-01
   1.21395753e-02   6.09877000e-01
   1.70605367e-03   6.10313000e-01
   6.62989610e-03   6.09625000e-01
   4.82082177e-03   6.10396000e-01
   4.85872593e-03   6.09883000e-01
   5.26396878e-03   6.09905000e-01
   3.77708381e-03   6.09848000e-01
   7.41765782e-03   6.10053000e-01
   6.10029381e-03   6.09736000e-01
   2.77372855e-03   6.09875000e-01
   4.02843820e-03   6.10135000e-01
   5.11844070e-03   6.09919000e-01
   7.26036010e-03   6.09844000e-01
   2.40900815e-03   6.09867000e-01
   5.66213402e-03   6.09969000e-01
   1.04626031e-02   6.09977000e-01
   7.26951563e-03   6.09792000e-01
   3.38948327e-03   6.09466000e-01
   1.70064305e-03   6.10116000e-01
   4.40028511e-03   6.09867000e-01
   3.03889574e-03   6.09955000e-01
   7.84985946e-03   6.09695000e-01
   1.28782281e-03   6.09726000e-01
   8.83938794e-04   6.10351000e-01
   4.74076151e-03   6.10135000e-01
   6.16580809e-03   6.09844000e-01
   4.61673081e-03   6.09782000e-01
   5.40469017e-03   6.09926000e-01
   7.13631391e-03   6.10770000e-01
   4.60047102e-03   6.10205000e-01
   3.55184659e-03   6.10136000e-01
   1.01857662e-02   6.10117000e-01
   1.19229247e-02   6.10116000e-01
   6.20539511e-03   6.09761000e-01
   7.14523064e-03   6.09712000e-01
   9.69386223e-03   6.09951000e-01
   9.00811374e-03   6.09939000e-01
   4.16545035e-03   6.09819000e-01
   7.12044080e-03   6.10011000e-01
   9.86265335e-03   6.10030000e-01
   7.83419980e-03   6.10106000e-01
   4.26948977e-03   6.09774000e-01
   3.21921547e-03   6.10030000e-01
   4.51754381e-03   6.09913000e-01
   5.03004362e-03   6.09784000e-01
   1.05653011e-02   6.09806000e-01
   1.24021365e-02   6.10008000e-01
   4.65910563e-03   6.09915000e-01
   2.33225270e-03   6.09898000e-01
   5.12820837e-03   6.09651000e-01
   3.46561869e-03   6.10160000e-01
   2.56837358e-03   6.10045000e-01
   1.13317926e-03   6.10126000e-01
   5.05349149e-03   6.10088000e-01
   4.88141913e-03   6.09942000e-01
   4.61940951e-03   6.10131000e-01
   1.34348869e-02   6.09737000e-01
   2.57779604e-03   6.09915000e-01
   1.00528722e-02   6.09650000e-01
   3.06015881e-03   6.09831000e-01
   5.72991130e-03   6.09964000e-01
   3.96565457e-03   6.09786000e-01
   3.04888638e-03   6.10086000e-01
   1.82346531e-03   6.10019000e-01
   2.48012868e-03   6.10033000e-01
   6.38992103e-03   6.10333000e-01
   9.70537890e-03   6.10049000e-01
   4.81429067e-03   6.09661000e-01
   2.58631092e-03   6.09932000e-01
   5.28809130e-03   6.09621000e-01
   6.14043124e-03   6.09982000e-01
   3.69316249e-03   6.09738000e-01
   7.47775230e-03   6.09535000e-01
   4.85236168e-03   6.09497000e-01
   1.57349930e-03   6.09879000e-01
   2.23401387e-03   6.09835000e-01
   3.86999983e-03   6.09975000e-01
   4.24786973e-03   6.10015000e-01
   7.86980026e-03   6.10011000e-01
   4.18169972e-03   6.09898000e-01
   4.12069052e-03   6.09696000e-01
   3.55538460e-03   6.09899000e-01
   5.41815825e-03   6.10273000e-01
   1.06616852e-03   6.10120000e-01
   3.87259709e-03   6.09818000e-01
   1.09443141e-03   6.10013000e-01
   7.73390910e-03   6.09695000e-01
   6.40020696e-03   6.09953000e-01
   4.59655852e-03   6.09485000e-01
   4.23323553e-03   6.09987000e-01
   2.74609433e-03   6.10179000e-01
   6.15079338e-03   6.09835000e-01
   4.50939355e-03   6.09352000e-01
   1.52458546e-02   6.10132000e-01
   5.28560580e-03   6.10292000e-01
   3.14496545e-03   6.09954000e-01
   5.23027739e-03   6.09491000e-01
   1.90214752e-03   6.09952000e-01
   2.49484874e-03   6.09754000e-01
   1.68458622e-03   6.09727000e-01
   5.53989495e-03   6.10328000e-01
   3.13711497e-03   6.09762000e-01
   7.06885773e-03   6.09526000e-01
   4.01465854e-03   6.09617000e-01
   7.45115296e-03   6.09956000e-01
   5.38031477e-03   6.10262000e-01
   7.67084749e-03   6.09696000e-01
   5.45360570e-03   6.10002000e-01
   6.55672150e-03   6.09634000e-01
   3.81636996e-03   6.09827000e-01
   4.47411380e-03   6.09965000e-01
   6.10123056e-03   6.09436000e-01
   9.22228554e-04   6.09950000e-01
   5.76757526e-03   6.10012000e-01
   6.75309962e-03   6.09516000e-01
   6.23932178e-03   6.09765000e-01
   2.03691873e-03   6.09960000e-01
   5.98563950e-03   6.09778000e-01
   3.35233574e-03   6.10163000e-01
   2.78708213e-03   6.10053000e-01
   4.12416712e-03   6.10314000e-01
   1.20278812e-02   6.09263000e-01
   4.40237553e-03   6.09895000e-01
   1.47874559e-02   6.09964000e-01
   5.45512313e-03   6.09739000e-01
   8.02855095e-03   6.09618000e-01
   1.39476687e-03   6.09819000e-01
   2.46402930e-03   6.09779000e-01
   2.64036814e-03   6.10259000e-01
   5.55773770e-03   6.10011000e-01
   3.30067306e-03   6.10224000e-01
   8.39974881e-03   6.09462000e-01
   1.34905958e-03   6.09713000e-01
   3.21615924e-03   6.10055000e-01
   1.46015525e-03   6.10177000e-01
   5.27398004e-03   6.10182000e-01
   2.50721938e-03   6.09971000e-01
   1.41758434e-03   6.09708000e-01
   3.05201246e-03   6.09871000e-01
   6.55165934e-03   6.09829000e-01
   5.86150271e-03   6.09865000e-01
   3.05098450e-03   6.10290000e-01
   7.84748638e-03   6.10393000e-01
   4.76132136e-03   6.09873000e-01
   9.35437547e-03   6.09807000e-01
   3.16733777e-03   6.10130000e-01
   6.60936024e-03   6.09649000e-01
   3.95043402e-03   6.10005000e-01
   2.73121749e-03   6.10229000e-01
   5.08630143e-03   6.10055000e-01
   6.88456794e-03   6.10182000e-01
   2.97753019e-03   6.10179000e-01
   1.60112905e-03   6.09946000e-01
   3.79900672e-03   6.09362000e-01
   2.83463788e-03   6.09710000e-01
   6.67117816e-03   6.09594000e-01
   3.64815901e-03   6.10296000e-01
   5.68797097e-04   6.09699000e-01
   3.78108201e-03   6.10183000e-01
   9.75885434e-03   6.09915000e-01
   2.07122176e-03   6.10064000e-01
   5.72818341e-03   6.10254000e-01
   9.17610901e-03   6.10222000e-01
   3.99482176e-03   6.09948000e-01
   2.14875488e-03   6.10053000e-01
   3.68759488e-03   6.10284000e-01
   8.84962617e-03   6.09974000e-01
   7.15320298e-03   6.09774000e-01
   8.60890317e-03   6.09428000e-01
   3.88342078e-03   6.09465000e-01
   3.87277040e-03   6.09765000e-01
   3.18052896e-03   6.09884000e-01
   8.76942023e-03   6.10230000e-01
   4.20251397e-03   6.10277000e-01
   5.60058610e-03   6.09531000e-01
   3.72097543e-03   6.10260000e-01
   1.20133174e-02   6.10043000e-01
   3.47423404e-03   6.09974000e-01
   3.37239138e-03   6.10210000e-01
   6.12179792e-03   6.09632000e-01
   3.88278486e-03   6.09716000e-01
   7.08989249e-03   6.09769000e-01
   3.54307492e-03   6.10206000e-01
   8.23326492e-03   6.09789000e-01
   2.56958162e-03   6.10192000e-01
   8.17673638e-03   6.10005000e-01
   7.97213135e-03   6.10314000e-01
   5.05698982e-03   6.09904000e-01
   3.14201886e-03   6.09952000e-01
   1.43737882e-02   6.10278000e-01
   1.57767459e-03   6.09815000e-01
   4.96067349e-03   6.10106000e-01
   3.32878573e-03   6.09797000e-01
   3.70002219e-04   6.09674000e-01
   3.58465870e-03   6.09733000e-01
   1.42519823e-03   6.09926000e-01
   5.50464575e-03   6.09861000e-01
   9.49114076e-03   6.09642000e-01
   1.10471565e-02   6.10103000e-01
   4.67325434e-03   6.09847000e-01
   5.14535076e-03   6.09993000e-01
   2.76225758e-03   6.09679000e-01
   3.43183394e-03   6.10188000e-01
   6.18635460e-03   6.09973000e-01
   2.32908514e-03   6.09606000e-01
   3.51248185e-03   6.09845000e-01
   4.80945682e-03   6.09821000e-01
   6.63022206e-03   6.09640000e-01
   3.92895050e-03   6.09969000e-01
   4.04269398e-03   6.09808000e-01
   6.61773439e-03   6.09496000e-01
   3.42046139e-03   6.09940000e-01
   7.96457934e-03   6.09980000e-01
   4.88314404e-03   6.10093000e-01
   3.30908246e-03   6.09924000e-01
   7.23265588e-03   6.10246000e-01
   4.53701096e-03   6.09901000e-01
   8.00528031e-03   6.09636000e-01
   4.91741121e-03   6.10074000e-01
   4.76481715e-03   6.09697000e-01
   1.19694483e-03   6.09739000e-01
   1.26431431e-03   6.10103000e-01
   1.14528704e-02   6.10155000e-01
   2.13772742e-03   6.10303000e-01
   1.58776307e-02   6.10457000e-01
   6.06399229e-03   6.09570000e-01
   1.40868210e-02   6.09757000e-01
   3.14421358e-03   6.09978000e-01
   3.55075682e-03   6.10145000e-01
   4.69141861e-03   6.10337000e-01
   1.26250070e-02   6.10005000e-01
   2.17253602e-03   6.09792000e-01
   5.49288820e-03   6.10178000e-01
   2.80708004e-04   6.10007000e-01
   2.92877372e-03   6.10201000e-01
   9.73739919e-03   6.09630000e-01
   2.86019622e-03   6.09994000e-01
   5.86495881e-03   6.09989000e-01
   8.25893902e-03   6.10155000e-01
   6.95562123e-03   6.09958000e-01
   3.21747410e-03   6.09479000e-01
   2.36668511e-03   6.09796000e-01
   1.04150922e-03   6.09897000e-01
   3.29338836e-03   6.09913000e-01
   1.08591374e-02   6.10212000e-01
   3.48359768e-03   6.09827000e-01
   6.45729527e-03   6.09855000e-01
   3.79365253e-03   6.09851000e-01
   6.25024140e-03   6.10025000e-01
   2.98545156e-03   6.09769000e-01
   2.87035467e-03   6.10197000e-01
   7.14734377e-03   6.09710000e-01
   1.08412611e-02   6.10095000e-01
   1.20541774e-02   6.10178000e-01
   1.48311362e-02   6.10515000e-01
   4.82823861e-03   6.10020000e-01
   5.26846151e-03   6.10305000e-01
   9.08222877e-03   6.09820000e-01
   7.64810945e-03   6.10069000e-01
   3.10352774e-03   6.09805000e-01
   1.20526642e-02   6.10056000e-01
   2.42974982e-03   6.10368000e-01
   4.08861295e-03   6.10004000e-01
   1.66843691e-03   6.09876000e-01
   4.09152122e-03   6.09742000e-01
   6.03646485e-03   6.09668000e-01
   2.59794168e-03   6.09871000e-01
   6.83090873e-03   6.09501000e-01
