#          |P|               []
   4.39977435e-02   6.39499000e-01
   3.94836231e-02   6.39775000e-01
   4.34422018e-02   6.38815000e-01
   4.45059685e-02   6.39333000e-01
   4.12210087e-02   6.39281000e-01
   4.17906753e-02   6.39310000e-01
   4.13771561e-02   6.39339000e-01
   3.59473835e-02   6.39356000e-01
   4.31548895e-02   6.39501000e-01
   3.91329159e-02   6.39476000e-01
   3.85611261e-02   6.39000000e-01
   4.34566377e-02   6.39501000e-01
   4.29390188e-02   6.39421000e-01
   4.18147969e-02   6.39631000e-01
   4.47058498e-02   6.39606000e-01
   4.50131034e-02   6.38806000e-01
   3.95308803e-02   6.39214000e-01
   3.90410916e-02   6.39583000e-01
   3.84101038e-02   6.39291000e-01
   4.26796130e-02   6.39527000e-01
   4.75963674e-02   6.39377000e-01
   4.37673679e-02   6.39420000e-01
   4.43923696e-02   6.39429000e-01
   4.17330302e-02   6.39391000e-01
   4.84564740e-02   6.39302000e-01
   4.30294220e-02   6.39260000e-01
   4.51499680e-02   6.39546000e-01
   4.14349469e-02   6.39520000e-01
   3.98283363e-02   6.39034000e-01
   4.08986924e-02   6.39272000e-01
   4.10354636e-02   6.39333000e-01
   4.40793072e-02   6.39345000e-01
   3.89172623e-02   6.39096000e-01
   4.78191723e-02   6.39357000e-01
   3.68808441e-02   6.38950000e-01
   4.41045873e-02   6.39152000e-01
   3.81871379e-02   6.39508000e-01
   4.04360858e-02   6.39309000e-01
   4.65229963e-02   6.39244000e-01
   4.42831228e-02   6.39251000e-01
   3.90429260e-02   6.39562000e-01
   3.20518071e-02   6.39171000e-01
   4.10879480e-02   6.39239000e-01
   4.45970475e-02   6.39302000e-01
   3.93627964e-02   6.39266000e-01
   4.51208858e-02   6.39416000e-01
   4.06888933e-02   6.39309000e-01
   4.06737264e-02   6.39001000e-01
   4.37370361e-02   6.39073000e-01
   4.51299419e-02   6.39252000e-01
   4.29751906e-02   6.39161000e-01
   3.93351668e-02   6.39227000e-01
   4.16866580e-02   6.39433000e-01
   4.29814329e-02   6.39173000e-01
   4.53032356e-02   6.39198000e-01
   4.08743628e-02   6.39639000e-01
   4.52646696e-02   6.39035000e-01
   4.01595946e-02   6.39422000e-01
   4.23074983e-02   6.39261000e-01
   3.80371645e-02   6.39339000e-01
   3.58222727e-02   6.39489000e-01
   4.93409423e-02   6.39541000e-01
   4.41449191e-02   6.39407000e-01
   4.49697540e-02   6.39762000e-01
   3.98153802e-02   6.39042000e-01
   3.88444052e-02   6.38966000e-01
   3.93622682e-02   6.39220000e-01
   4.51434023e-02   6.39034000e-01
   4.77403920e-02   6.39269000e-01
   3.53029610e-02   6.39354000e-01
   4.00442438e-02   6.39533000e-01
   4.47781748e-02   6.39551000e-01
   4.26726891e-02   6.39098000e-01
   4.04498972e-02   6.39337000e-01
   4.22684902e-02   6.39384000e-01
   4.10800465e-02   6.38960000e-01
   4.51873463e-02   6.39602000e-01
   4.83072934e-02   6.39409000e-01
   4.25115527e-02   6.39400000e-01
   4.78001666e-02   6.39190000e-01
   4.21305887e-02   6.39028000e-01
   4.53868587e-02   6.39221000e-01
   4.33257875e-02   6.39213000e-01
   4.69614726e-02   6.39262000e-01
   4.39444902e-02   6.39132000e-01
   4.34083776e-02   6.39112000e-01
   4.63106630e-02   6.39250000e-01
   4.21046446e-02   6.39487000e-01
   4.86969341e-02   6.39220000e-01
   3.93147216e-02   6.39180000e-01
   3.89575365e-02   6.39128000e-01
   3.98428056e-02   6.39193000e-01
   4.34447035e-02   6.39345000e-01
   4.23829878e-02   6.39026000e-01
   4.28888492e-02   6.39612000e-01
   3.99211470e-02   6.39135000e-01
   4.40727464e-02   6.39257000e-01
   4.26128530e-02   6.39561000e-01
   4.37818431e-02   6.39439000e-01
   4.40531627e-02   6.39065000e-01
   4.83194896e-02   6.39501000e-01
   3.67841184e-02   6.39028000e-01
   4.48667683e-02   6.39448000e-01
   4.17308569e-02   6.39230000e-01
   4.47655249e-02   6.39432000e-01
   4.49463643e-02   6.39704000e-01
   4.47338118e-02   6.39099000e-01
   4.18070328e-02   6.39377000e-01
   4.46921721e-02   6.38974000e-01
   4.36349127e-02   6.39130000e-01
   4.19120223e-02   6.39075000e-01
   4.89894074e-02   6.39183000e-01
   3.39092200e-02   6.38922000e-01
   4.32869693e-02   6.39177000e-01
   3.68867801e-02   6.39210000e-01
   4.55821050e-02   6.39481000e-01
   4.17627681e-02   6.39136000e-01
   4.13013847e-02   6.39121000e-01
   4.43830339e-02   6.39446000e-01
   4.45194665e-02   6.39439000e-01
   3.97175665e-02   6.39237000e-01
   4.43679365e-02   6.39191000e-01
   4.25975081e-02   6.39234000e-01
   4.44587489e-02   6.39878000e-01
   4.58970555e-02   6.39410000e-01
   3.80769113e-02   6.39330000e-01
   4.88501291e-02   6.38888000e-01
   4.31195023e-02   6.39429000e-01
   4.15138396e-02   6.39600000e-01
   4.59934430e-02   6.39086000e-01
   4.13545770e-02   6.39309000e-01
   4.60160530e-02   6.39468000e-01
   4.34865602e-02   6.39272000e-01
   4.23691172e-02   6.39555000e-01
   4.10584839e-02   6.39667000e-01
   4.40464301e-02   6.39559000e-01
   4.03244374e-02   6.39158000e-01
   4.09171440e-02   6.39527000e-01
   4.23451170e-02   6.39184000e-01
   4.25068978e-02   6.39324000e-01
   4.85531721e-02   6.39170000e-01
   4.17754635e-02   6.39428000e-01
   4.56280123e-02   6.39571000e-01
   4.23938204e-02   6.39513000e-01
   4.13747373e-02   6.39416000e-01
   4.34071753e-02   6.39172000e-01
   3.85867273e-02   6.39126000e-01
   3.90469323e-02   6.38995000e-01
   4.73211992e-02   6.39146000e-01
   3.46554098e-02   6.39453000e-01
   4.41243964e-02   6.39539000e-01
   4.67006875e-02   6.39517000e-01
   3.90811887e-02   6.38994000e-01
   4.12590726e-02   6.39677000e-01
   4.62982488e-02   6.39528000e-01
   4.04011906e-02   6.39073000e-01
   4.19869486e-02   6.38640000e-01
   3.87956685e-02   6.39192000e-01
   3.95021948e-02   6.38908000e-01
   4.80998427e-02   6.39245000e-01
   4.24960778e-02   6.39640000e-01
   4.75144113e-02   6.39068000e-01
   3.87311218e-02   6.39110000e-01
   4.74771482e-02   6.39377000e-01
   4.45056793e-02   6.39465000e-01
   4.43416588e-02   6.39098000e-01
   4.25512541e-02   6.39270000e-01
   4.40522290e-02   6.39201000e-01
   4.15238850e-02   6.39137000e-01
   4.24209917e-02   6.39811000e-01
   3.49570283e-02   6.39377000e-01
   3.85599849e-02   6.39361000e-01
   4.43057229e-02   6.39445000e-01
   4.13097556e-02   6.39229000e-01
   4.98829386e-02   6.39669000e-01
   4.56474033e-02   6.39429000e-01
   4.80474699e-02   6.39186000e-01
   4.12150637e-02   6.39276000e-01
   4.58381164e-02   6.39219000e-01
   4.24878176e-02   6.39135000e-01
   4.50664604e-02   6.39128000e-01
   4.52106149e-02   6.39498000e-01
   3.91282137e-02   6.39392000e-01
   4.00155895e-02   6.39532000e-01
   4.65793097e-02   6.39373000e-01
   4.63738660e-02   6.39267000e-01
   4.29207428e-02   6.38930000e-01
   3.81172780e-02   6.39296000e-01
   4.54352334e-02   6.39258000e-01
   4.53098997e-02   6.39447000e-01
   4.59081216e-02   6.39552000e-01
   4.29297231e-02   6.39359000e-01
   4.35587306e-02   6.39008000e-01
   4.51435728e-02   6.39503000e-01
   4.11887547e-02   6.38862000e-01
   4.19305334e-02   6.39004000e-01
   4.35901340e-02   6.39450000e-01
   3.92598549e-02   6.38740000e-01
   4.30154492e-02   6.38821000e-01
   3.61413142e-02   6.39214000e-01
   4.25724335e-02   6.39440000e-01
   4.33861257e-02   6.39328000e-01
   4.66266840e-02   6.39441000e-01
   4.34591119e-02   6.39447000e-01
   4.15729062e-02   6.39635000e-01
   4.36220116e-02   6.39254000e-01
   3.93589624e-02   6.39453000e-01
   4.14854148e-02   6.39504000e-01
   4.34738412e-02   6.39366000e-01
   3.67677550e-02   6.39138000e-01
   3.65826694e-02   6.39394000e-01
   4.76504774e-02   6.39291000e-01
   4.80205310e-02   6.39442000e-01
   4.22820305e-02   6.39594000e-01
   4.34863449e-02   6.39332000e-01
   4.34771646e-02   6.39475000e-01
   4.41916040e-02   6.39029000e-01
   4.33092183e-02   6.39040000e-01
   4.18949968e-02   6.39320000e-01
   4.31324856e-02   6.39553000e-01
   4.82020044e-02   6.39166000e-01
   3.76723729e-02   6.39356000e-01
   4.05957552e-02   6.39456000e-01
   4.29529073e-02   6.39399000e-01
   4.17879337e-02   6.39027000e-01
   4.54804213e-02   6.39392000e-01
   4.07046710e-02   6.39326000e-01
   3.94370244e-02   6.39401000e-01
   4.38315067e-02   6.39530000e-01
   4.39260438e-02   6.39206000e-01
   4.32433826e-02   6.39421000e-01
   3.97476187e-02   6.39352000e-01
   4.39986189e-02   6.39448000e-01
   4.21738724e-02   6.38964000e-01
   3.84486397e-02   6.39068000e-01
   4.35532910e-02   6.39585000e-01
   4.90523111e-02   6.39448000e-01
   4.05450978e-02   6.39239000e-01
   4.94803804e-02   6.38751000e-01
   3.94815465e-02   6.39572000e-01
   4.68137507e-02   6.39352000e-01
   3.97783184e-02   6.39176000e-01
   4.22668420e-02   6.39242000e-01
   3.71086320e-02   6.39499000e-01
   4.52081422e-02   6.39191000e-01
   3.95006255e-02   6.39304000e-01
   4.36211468e-02   6.39236000e-01
   4.47867814e-02   6.39198000e-01
   4.64320011e-02   6.38859000e-01
   4.83130118e-02   6.39295000e-01
   4.67307300e-02   6.39399000e-01
   4.29184450e-02   6.39486000e-01
   4.28671284e-02   6.39336000e-01
   4.36499775e-02   6.39270000e-01
   4.15627725e-02   6.39537000e-01
   3.59771513e-02   6.39463000e-01
   3.90353843e-02   6.39297000e-01
   4.06257673e-02   6.39156000e-01
   4.62001955e-02   6.39732000e-01
   4.15182418e-02   6.39478000e-01
   4.55408179e-02   6.39340000e-01
   4.41230548e-02   6.39570000e-01
   4.28320224e-02   6.39220000e-01
   4.04221070e-02   6.39271000e-01
   4.16285535e-02   6.39028000e-01
   4.16609544e-02   6.39493000e-01
   3.69045729e-02   6.39058000e-01
   4.47336367e-02   6.39549000e-01
   4.44016548e-02   6.39167000e-01
   4.56015330e-02   6.39787000e-01
   4.40802252e-02   6.38827000e-01
   4.71076577e-02   6.39348000e-01
   4.87753561e-02   6.39005000e-01
   4.09699202e-02   6.39618000e-01
   4.03518779e-02   6.39214000e-01
   4.35562693e-02   6.38968000e-01
   3.90183275e-02   6.39298000e-01
   4.31033563e-02   6.39484000e-01
   3.94972159e-02   6.39337000e-01
   4.25003734e-02   6.39422000e-01
   4.27496676e-02   6.39372000e-01
   4.98901740e-02   6.39156000e-01
   4.16984102e-02   6.39194000e-01
   4.33908279e-02   6.38944000e-01
   4.37378197e-02   6.39487000e-01
   4.08755396e-02   6.39450000e-01
   4.15319855e-02   6.39105000e-01
   4.63428247e-02   6.39565000e-01
   4.74715900e-02   6.39349000e-01
   4.03671037e-02   6.39667000e-01
   4.29914080e-02   6.39178000e-01
   4.17536944e-02   6.39107000e-01
   3.92983149e-02   6.39081000e-01
   4.68601822e-02   6.39301000e-01
   4.15205065e-02   6.39396000e-01
   4.30467093e-02   6.39023000e-01
   4.47754502e-02   6.39488000e-01
   4.72838343e-02   6.39458000e-01
   4.04915810e-02   6.39598000e-01
   4.49640959e-02   6.39455000e-01
   4.22578043e-02   6.39081000e-01
   4.06684203e-02   6.38950000e-01
   4.50905748e-02   6.39345000e-01
   4.06069534e-02   6.39269000e-01
   3.85221296e-02   6.39388000e-01
   4.14137005e-02   6.39174000e-01
   3.69267290e-02   6.38943000e-01
   3.88953354e-02   6.39070000e-01
   4.26145016e-02   6.39532000e-01
   4.44258494e-02   6.39311000e-01
   3.81720633e-02   6.39082000e-01
   3.80946549e-02   6.39551000e-01
   4.25415297e-02   6.39396000e-01
   4.71605134e-02   6.39344000e-01
   4.71576440e-02   6.39018000e-01
   4.34385353e-02   6.39189000e-01
   4.40820250e-02   6.39028000e-01
   4.54074488e-02   6.39091000e-01
   4.43376527e-02   6.39074000e-01
   4.93199203e-02   6.39170000e-01
   3.92032868e-02   6.39517000e-01
   3.82830486e-02   6.39462000e-01
   4.47652844e-02   6.39594000e-01
   4.21246144e-02   6.39293000e-01
   4.36090238e-02   6.38750000e-01
   3.93581641e-02   6.39368000e-01
   4.31685786e-02   6.39181000e-01
   4.23706901e-02   6.39456000e-01
   4.15068548e-02   6.39197000e-01
   4.03971649e-02   6.39371000e-01
   4.10947005e-02   6.39544000e-01
   4.13707127e-02   6.39307000e-01
   4.52402333e-02   6.39399000e-01
   4.58551187e-02   6.39557000e-01
   4.09349813e-02   6.39077000e-01
   3.87058057e-02   6.39251000e-01
   4.28806564e-02   6.39187000e-01
   4.34382500e-02   6.39552000e-01
   4.23290064e-02   6.39144000e-01
   4.40318592e-02   6.39278000e-01
   4.35795276e-02   6.39149000e-01
   4.32849382e-02   6.39437000e-01
   3.94940925e-02   6.39333000e-01
   4.42574687e-02   6.38977000e-01
   4.46625754e-02   6.39468000e-01
   3.91806265e-02   6.38702000e-01
   4.51392979e-02   6.39200000e-01
   3.60159489e-02   6.39353000e-01
   4.48392099e-02   6.39183000e-01
   4.19548079e-02   6.39046000e-01
   4.18202477e-02   6.39225000e-01
   3.95040266e-02   6.39421000e-01
   4.15017115e-02   6.39355000e-01
   4.96428833e-02   6.39455000e-01
   3.93584137e-02   6.39239000e-01
   4.75717754e-02   6.39053000e-01
   4.40486667e-02   6.39509000e-01
   3.94335413e-02   6.39648000e-01
   4.54051423e-02   6.39138000e-01
   4.47005425e-02   6.39475000e-01
   4.62718469e-02   6.39097000e-01
   3.51336727e-02   6.39214000e-01
   4.40156928e-02   6.39031000e-01
   4.42042135e-02   6.39091000e-01
   4.55374544e-02   6.39387000e-01
   4.10288034e-02   6.39477000e-01
   4.62361619e-02   6.39127000e-01
   4.06458718e-02   6.39103000e-01
   4.02908700e-02   6.39154000e-01
   4.54950479e-02   6.39104000e-01
   3.89372391e-02   6.39004000e-01
   4.17836674e-02   6.38947000e-01
   4.33810452e-02   6.39517000e-01
   4.89954659e-02   6.39398000e-01
   4.66084363e-02   6.39581000e-01
   4.41596328e-02   6.39346000e-01
   4.60251061e-02   6.39302000e-01
   4.29749752e-02   6.38924000e-01
   3.95412433e-02   6.39245000e-01
   4.64378991e-02   6.39352000e-01
   4.26832611e-02   6.39633000e-01
   4.88024246e-02   6.39104000e-01
   4.06963483e-02   6.39001000e-01
   3.83854296e-02   6.39265000e-01
   3.74836881e-02   6.39248000e-01
   3.49472888e-02   6.39072000e-01
   4.02178996e-02   6.39082000e-01
   4.00210878e-02   6.39503000e-01
   4.18853804e-02   6.39384000e-01
   4.11657849e-02   6.39090000e-01
   4.18431926e-02   6.39133000e-01
   4.73328772e-02   6.39182000e-01
   4.11687624e-02   6.39737000e-01
   3.99716777e-02   6.39340000e-01
   4.27104857e-02   6.39432000e-01
   4.30068341e-02   6.39699000e-01
   4.68839410e-02   6.39184000e-01
   4.18049440e-02   6.39361000e-01
   4.40141773e-02   6.39814000e-01
   4.86825151e-02   6.39395000e-01
   4.26255526e-02   6.39594000e-01
   4.20245022e-02   6.39385000e-01
   3.83071933e-02   6.39255000e-01
   4.25673406e-02   6.39634000e-01
   4.13236779e-02   6.39241000e-01
   4.07923637e-02   6.39555000e-01
   3.94300469e-02   6.39070000e-01
   4.13451919e-02   6.39209000e-01
   4.04929200e-02   6.39393000e-01
   4.82766692e-02   6.39038000e-01
   4.72597392e-02   6.39451000e-01
   4.46455668e-02   6.39713000e-01
   3.85009784e-02   6.39502000e-01
   4.15825084e-02   6.39075000e-01
   4.15615645e-02   6.38859000e-01
   4.88917715e-02   6.39455000e-01
   4.14272009e-02   6.39639000e-01
   4.30360659e-02   6.38868000e-01
   4.02502277e-02   6.39611000e-01
   3.79399913e-02   6.39508000e-01
   4.50862644e-02   6.39378000e-01
   4.16169830e-02   6.39285000e-01
   4.59869935e-02   6.39379000e-01
   4.35114375e-02   6.39317000e-01
   4.58070831e-02   6.39163000e-01
   4.20608333e-02   6.39243000e-01
   3.70415738e-02   6.39169000e-01
   4.20369738e-02   6.39478000e-01
   4.13550213e-02   6.39266000e-01
   4.91135304e-02   6.39179000e-01
   4.46178450e-02   6.39043000e-01
   4.81708896e-02   6.39393000e-01
   4.60757915e-02   6.39349000e-01
   4.52814417e-02   6.38869000e-01
   4.30187063e-02   6.39526000e-01
   4.23313007e-02   6.38893000e-01
   4.43132719e-02   6.38743000e-01
   4.33467560e-02   6.38933000e-01
   4.21872776e-02   6.39328000e-01
   3.48180435e-02   6.39213000e-01
   4.17809865e-02   6.39092000e-01
   4.38357726e-02   6.38972000e-01
   4.72092715e-02   6.39414000e-01
   3.97273068e-02   6.38805000e-01
   4.19679816e-02   6.38948000e-01
   4.27790139e-02   6.39139000e-01
   3.76993410e-02   6.39117000e-01
   4.70872657e-02   6.39295000e-01
   4.19964422e-02   6.39270000e-01
   4.30924771e-02   6.39165000e-01
   4.64821429e-02   6.39257000e-01
   3.93793149e-02   6.39352000e-01
   4.39668742e-02   6.39454000e-01
   4.46301557e-02   6.39407000e-01
   3.60595881e-02   6.39212000e-01
   4.38206250e-02   6.39412000e-01
   3.80732522e-02   6.39154000e-01
   4.74021385e-02   6.39277000e-01
   4.22987799e-02   6.39358000e-01
   3.78934277e-02   6.39089000e-01
   4.12389317e-02   6.39145000e-01
   3.60068955e-02   6.39300000e-01
   4.59765833e-02   6.38720000e-01
   4.44076100e-02   6.39317000e-01
   4.12523864e-02   6.39427000e-01
   4.46036624e-02   6.39054000e-01
   3.85200110e-02   6.39627000e-01
   4.14909242e-02   6.39128000e-01
   3.98000521e-02   6.39266000e-01
   4.66933286e-02   6.39493000e-01
   4.50837843e-02   6.39609000e-01
   4.05141036e-02   6.39471000e-01
   4.65405496e-02   6.39442000e-01
   4.21819831e-02   6.39695000e-01
   4.48199464e-02   6.38860000e-01
   3.79810476e-02   6.39153000e-01
   4.34352255e-02   6.39361000e-01
   3.84834505e-02   6.39122000e-01
   4.08888929e-02   6.39210000e-01
   3.86643878e-02   6.39188000e-01
   4.34049738e-02   6.39561000e-01
   3.82229522e-02   6.39519000e-01
   4.52586625e-02   6.39195000e-01
   4.29958661e-02   6.39280000e-01
   3.97392457e-02   6.39434000e-01
   4.51050744e-02   6.39176000e-01
   4.59150213e-02   6.39419000e-01
   3.83049170e-02   6.39287000e-01
   4.24934295e-02   6.39534000e-01
   4.13732822e-02   6.38802000e-01
   4.39970947e-02   6.39290000e-01
   4.56787642e-02   6.39354000e-01
   4.91778140e-02   6.39755000e-01
   4.35468798e-02   6.38893000e-01
   4.71130814e-02   6.39014000e-01
   4.30408058e-02   6.39556000e-01
   4.50956034e-02   6.39168000e-01
   4.63141603e-02   6.39027000e-01
   4.13988254e-02   6.38921000e-01
   4.80255099e-02   6.39475000e-01
   4.45764367e-02   6.39268000e-01
   3.97587595e-02   6.39458000e-01
   4.09424587e-02   6.39667000e-01
   4.52777969e-02   6.39326000e-01
